,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lf
990,239981,21,184,78,1,3,3,68,63,49,68,22,54,46,66,61,53,64,67,44,38,34,69,70,66,76,67,71,64,62,52,64,58,31,16,67,59,55,60,18,17,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
991,240319,22,183,74,1,3,3,70,51,64,72,35,62,51,51,39,74,47,74,50,45,67,74,72,68,74,64,72,54,70,69,68,47,34,46,58,63,44,54,28,33,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
992,240585,22,178,75,0,3,2,72,42,55,62,61,63,60,42,53,57,31,62,52,37,53,59,73,71,72,59,70,43,69,71,63,40,49,61,55,52,41,54,62,62,64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,58
993,240941,20,179,66,1,3,3,80,65,54,69,27,53,59,66,59,58,60,70,51,40,49,69,79,81,80,47,76,67,60,57,58,63,34,19,64,51,59,55,24,28,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
994,240974,22,174,63,1,3,3,74,63,60,68,27,58,55,65,30,64,55,67,58,58,56,67,72,76,80,58,76,64,62,75,52,60,52,28,65,63,60,65,25,28,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
995,241034,22,175,72,0,2,2,75,42,57,62,61,64,61,41,54,60,38,62,54,42,53,59,72,78,65,65,70,40,59,68,64,43,60,56,59,54,46,55,61,65,61,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
996,241485,23,175,68,0,4,3,83,60,61,65,40,66,66,58,58,60,58,64,57,58,56,60,84,82,82,60,76,65,60,68,66,59,64,36,60,61,56,59,45,34,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65
997,242023,24,166,62,0,3,2,73,29,51,62,63,55,63,22,45,52,31,62,41,29,58,61,74,72,63,59,70,38,58,70,52,28,42,58,45,39,42,59,69,67,65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,54
998,242090,22,186,79,0,4,3,79,58,58,66,32,65,64,60,32,60,38,66,60,33,53,67,78,80,66,60,70,62,57,70,69,53,52,34,62,58,53,57,32,32,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65
999,242092,25,174,70,1,3,3,83,60,60,66,36,62,58,61,36,63,49,67,57,40,59,63,85,81,72,62,80,64,74,70,59,56,54,37,60,62,53,62,35,37,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
1000,242612,21,171,68,1,3,3,88,57,51,70,27,53,60,62,40,47,58,68,55,33,36,70,92,84,90,52,86,54,90,78,42,52,40,31,55,62,51,52,38,15,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1001,242914,20,180,75,1,3,4,76,64,58,70,31,63,55,62,47,58,57,72,75,70,49,68,75,76,74,61,69,69,63,65,70,71,41,31,57,62,54,64,21,36,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1002,242915,31,183,78,0,2,2,87,62,58,64,59,63,55,62,57,65,52,64,56,49,62,66,86,88,69,61,62,73,57,73,68,60,41,52,51,47,55,56,60,63,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
1003,243721,23,175,70,1,3,3,80,68,51,67,24,65,28,70,56,59,56,66,66,45,43,64,80,80,84,49,75,64,63,84,60,70,56,23,70,62,60,66,28,15,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1004,244024,20,178,67,1,3,3,75,64,57,74,29,44,55,63,35,60,56,75,54,56,51,72,78,73,84,61,81,69,60,59,38,67,34,19,57,58,58,56,36,27,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,67
1005,244398,25,170,75,0,3,2,76,38,52,63,60,69,59,32,51,60,27,60,32,32,43,61,77,75,73,57,80,50,72,77,69,40,59,60,58,47,36,62,59,62,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58
1006,244521,27,180,73,0,3,3,81,60,62,64,54,56,68,57,42,60,54,64,69,70,54,62,80,81,71,61,70,64,60,69,51,63,52,56,58,61,60,62,55,55,52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,64
1007,245023,22,189,71,1,3,3,60,64,61,68,34,50,61,66,55,63,58,70,60,57,55,71,56,63,61,59,53,60,54,35,60,69,41,31,60,65,60,60,35,31,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65
1008,245770,21,185,79,1,2,2,74,64,50,67,19,70,51,68,66,58,67,69,63,28,32,62,73,75,78,59,73,59,75,70,71,62,68,12,62,53,59,68,16,10,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,64
1009,246289,20,171,67,1,3,2,70,66,63,66,37,56,60,68,63,69,60,67,51,53,66,64,70,70,73,56,75,67,55,53,64,64,41,24,65,60,63,57,38,35,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
1010,246548,20,164,53,1,3,4,78,48,63,72,41,52,60,48,29,66,45,70,69,44,60,68,82,74,90,58,91,52,57,68,44,42,49,44,59,67,49,69,43,42,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65
1011,246834,25,170,66,1,3,3,72,62,61,71,26,57,60,59,31,62,52,69,72,63,54,67,73,71,88,59,84,70,70,65,57,63,46,20,63,62,68,70,32,25,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
1012,248056,29,174,79,0,2,2,78,51,53,55,61,68,62,46,57,59,50,51,38,42,51,53,82,75,65,60,59,66,67,66,70,52,65,61,41,42,37,64,61,63,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,56
1013,248351,21,173,65,1,2,3,88,60,53,67,28,57,59,64,39,55,55,65,56,40,46,64,89,88,86,57,84,63,70,65,56,49,46,26,65,52,49,51,28,25,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
1014,248765,21,182,72,1,3,3,93,50,50,71,28,49,58,58,39,54,47,74,50,35,39,65,94,93,85,55,80,41,49,58,46,42,45,19,57,49,40,62,26,31,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1015,251032,28,181,73,0,2,3,71,51,63,68,56,57,67,49,39,67,39,69,62,40,60,67,72,71,73,55,67,62,33,70,56,42,48,51,59,59,58,60,57,63,62,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1016,251399,27,186,80,1,4,2,73,66,49,64,24,64,48,66,60,56,62,64,52,41,33,62,74,73,66,61,75,70,68,64,78,63,29,25,66,53,70,58,14,23,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62
1017,251558,23,172,74,1,3,3,77,58,58,69,27,59,61,58,45,58,53,70,60,54,55,67,75,78,75,58,79,63,38,62,59,55,58,23,61,60,55,58,23,29,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
1018,251762,22,183,70,1,3,2,73,66,58,66,30,43,65,65,49,61,51,70,50,44,55,67,75,72,58,57,60,80,47,54,42,57,33,27,65,54,67,58,22,31,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1019,251880,18,185,70,1,3,3,86,54,59,64,29,53,61,59,33,63,44,64,57,38,52,63,85,86,78,61,62,55,52,73,43,44,52,20,59,62,42,49,32,31,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,65
1020,253409,22,170,60,0,3,3,85,53,53,74,24,46,58,58,33,52,45,73,42,34,46,71,87,83,90,55,92,58,50,67,31,43,56,21,53,61,41,63,25,25,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
1021,253522,22,170,60,1,2,2,79,47,61,60,28,60,58,56,39,64,32,58,35,42,60,55,80,78,77,67,70,47,57,84,52,30,53,29,64,70,35,65,25,29,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,62
1022,253527,29,175,70,0,2,2,73,58,59,70,32,67,66,50,69,60,67,68,72,41,53,70,66,79,75,70,70,71,65,67,70,57,62,25,61,57,63,73,34,28,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1023,254268,19,177,70,1,3,4,79,59,61,68,34,48,62,60,51,64,54,69,58,44,59,67,81,77,72,55,81,62,52,51,46,52,50,19,62,61,62,59,36,37,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
1024,254327,20,191,84,0,3,3,76,46,51,63,59,72,60,43,48,53,38,63,53,39,41,62,77,76,68,59,64,53,65,79,77,46,52,60,55,47,36,58,61,61,60,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,59
1025,254626,28,177,64,1,2,2,71,60,62,63,17,47,70,59,54,70,43,61,34,31,49,65,72,71,62,72,82,61,64,59,39,64,50,10,62,63,60,45,16,10,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
1026,255448,25,175,69,1,4,3,73,62,62,66,45,63,56,64,34,65,59,64,53,48,65,66,72,74,75,63,72,65,58,68,58,60,71,50,62,66,47,62,55,39,33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,65
1027,256307,18,173,64,1,3,3,73,55,62,71,39,44,63,56,47,65,48,72,56,52,61,72,72,74,77,50,81,54,69,62,32,58,46,35,53,61,49,55,37,42,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1028,256883,21,174,61,1,2,3,81,56,58,71,33,52,56,54,39,59,63,72,62,45,52,67,83,80,83,60,73,64,50,53,52,50,51,28,60,63,57,64,39,29,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
1029,257121,21,170,65,0,3,2,75,48,57,69,59,63,61,38,38,60,33,68,53,51,56,68,79,72,80,58,83,63,69,62,60,58,68,58,51,52,48,53,58,64,65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61
1030,257228,24,178,75,0,3,2,77,44,57,62,59,70,63,44,56,63,32,62,50,33,60,63,78,76,67,58,70,53,79,65,73,39,66,56,47,48,44,50,58,63,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59
1031,257319,18,175,65,1,3,2,87,56,55,68,27,40,56,59,55,59,39,68,55,28,47,67,88,87,85,55,70,59,57,52,36,48,30,22,62,58,54,58,25,25,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1032,257484,21,176,70,0,3,2,67,65,62,65,51,59,58,67,59,68,59,62,53,59,63,67,69,66,67,64,70,70,62,70,54,60,59,49,67,60,60,64,48,54,51,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65
1033,258093,19,170,69,0,2,2,85,51,60,65,53,71,62,50,47,62,49,65,58,46,58,63,84,85,72,60,84,56,58,75,70,48,74,52,60,59,43,58,55,54,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64
1034,258286,24,175,67,1,3,3,82,54,57,66,27,46,57,65,45,58,42,67,40,35,55,63,82,82,70,60,76,51,55,60,47,36,26,24,61,65,45,63,22,29,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
1035,258452,33,174,76,1,3,3,71,60,62,66,28,51,66,61,38,63,47,67,61,67,54,63,72,71,69,68,63,66,41,72,48,57,33,30,66,62,51,61,26,29,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
1036,259139,20,168,64,0,3,3,69,56,61,74,27,40,53,61,34,64,55,75,69,48,62,74,72,67,79,54,85,56,45,35,41,49,43,23,55,63,48,65,22,30,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,65
1037,259504,20,186,76,1,3,2,61,63,66,66,38,53,58,66,35,70,55,68,59,53,69,69,65,58,60,47,63,63,45,63,55,60,38,34,59,68,50,58,37,43,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,64
1038,259570,19,168,61,1,3,4,79,62,57,70,30,43,67,66,41,56,55,73,53,46,51,69,78,80,78,46,66,61,43,61,35,60,41,26,54,56,50,58,28,29,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,65
1039,259850,25,170,66,0,3,4,72,52,62,65,59,61,70,45,49,61,58,70,55,51,55,61,70,73,65,55,70,59,55,70,59,55,55,63,61,65,55,55,60,59,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63
1040,260543,21,189,80,1,3,3,74,64,60,68,21,65,62,66,65,63,65,72,59,55,47,67,73,75,71,52,48,68,72,62,71,57,52,16,61,62,68,71,13,18,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,66
1041,260952,17,172,66,1,3,3,72,58,60,68,35,47,52,60,39,64,54,65,60,59,56,66,74,71,82,63,87,58,51,59,40,53,47,35,63,66,61,64,35,35,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1042,261072,20,171,68,1,3,2,68,67,58,65,26,60,60,69,65,59,64,64,43,36,58,63,70,67,78,60,81,73,90,72,59,62,39,24,63,63,58,47,20,23,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
1043,262267,23,180,75,1,3,3,76,60,63,66,24,53,66,62,31,67,46,68,39,33,62,64,77,76,68,59,65,65,51,65,56,57,30,23,58,66,51,55,24,20,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,66
1044,262348,30,179,76,1,3,2,78,60,59,63,48,66,62,61,63,60,55,61,48,50,54,64,79,77,71,52,67,68,71,77,61,52,64,46,71,62,51,58,42,51,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
1045,262428,23,175,63,0,3,2,83,61,54,68,28,46,59,63,38,55,58,72,54,41,49,66,84,82,64,55,81,67,45,75,38,49,30,20,61,55,65,58,23,33,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1046,263633,22,171,60,1,2,3,76,64,58,68,28,43,64,68,47,65,63,72,59,47,45,65,75,77,64,56,86,70,47,73,34,54,28,19,54,54,59,57,26,29,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1047,263808,26,179,72,1,3,2,67,63,65,68,36,52,67,68,54,71,55,74,51,43,68,67,66,68,57,48,68,72,51,57,53,48,44,32,61,58,56,62,31,39,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
1048,264639,23,175,73,1,2,3,81,60,56,68,28,59,55,64,48,61,55,72,47,40,45,66,79,82,65,55,73,65,47,68,68,50,28,25,60,62,58,60,20,30,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
1049,166841,34,178,70,1,4,3,65,56,63,62,56,61,66,56,40,61,56,62,67,60,61,61,66,65,61,61,70,58,71,74,58,54,51,59,57,67,59,61,56,59,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1050,172561,33,177,79,0,3,3,62,56,62,64,60,72,65,50,58,63,58,62,66,64,60,65,65,59,65,65,72,72,62,68,72,58,80,59,60,56,30,70,61,61,57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1051,182228,32,180,72,0,2,2,66,41,60,59,62,65,62,32,47,62,36,55,54,45,59,60,64,68,66,63,70,60,65,63,65,38,66,65,51,60,43,66,64,63,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,56
1052,202534,29,183,74,1,4,3,72,61,57,68,36,58,60,61,51,61,62,67,56,63,41,66,76,69,79,60,77,64,54,67,62,61,38,33,62,58,45,63,45,27,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
1053,211144,27,181,75,0,3,3,75,54,60,62,58,59,65,60,58,60,37,62,56,38,59,61,74,76,67,57,78,56,59,70,59,40,45,59,59,60,50,53,57,57,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1054,211238,26,179,74,1,3,3,75,61,64,67,55,67,59,58,51,66,63,66,62,56,62,66,76,74,82,59,66,66,72,63,72,65,58,56,60,67,60,60,50,60,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
1055,212807,26,175,64,1,3,4,90,60,58,66,34,59,51,57,48,61,57,66,63,64,52,61,91,89,84,59,75,68,70,55,62,60,53,32,59,59,60,61,31,36,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1056,213280,27,175,68,0,3,2,87,62,54,66,54,69,62,62,47,56,45,64,67,41,44,60,88,87,92,54,89,64,86,85,63,65,61,57,58,51,58,53,51,57,53,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
1057,214641,26,182,70,0,2,2,73,52,60,63,56,55,65,43,52,58,39,62,65,77,59,61,74,73,70,59,78,63,71,69,56,55,30,54,57,55,80,61,55,59,61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1058,215594,31,174,70,0,3,2,69,55,60,57,60,68,61,53,64,63,31,50,60,47,61,55,68,69,73,62,79,64,74,72,70,60,56,57,50,55,41,68,60,61,63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,58
1059,216508,26,186,76,0,3,3,73,56,58,68,40,57,62,58,48,63,47,70,55,40,49,69,72,74,65,58,65,59,54,52,63,52,49,42,58,56,49,54,36,39,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,64
1060,221656,28,183,79,1,3,2,73,37,52,58,59,70,57,31,54,60,30,57,33,39,52,59,70,75,66,60,55,44,80,74,67,39,70,60,57,42,42,54,60,60,60,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,56
1061,221961,27,170,65,0,3,2,77,38,57,62,56,51,65,45,48,63,29,59,26,27,54,60,78,76,86,58,83,28,83,73,39,29,46,54,61,57,37,45,55,59,62,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61
1062,224515,25,184,76,1,4,2,88,51,57,62,56,64,55,52,52,62,52,61,50,37,51,62,89,87,72,59,59,54,66,73,65,43,49,57,59,63,50,54,55,59,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1063,225337,25,177,70,0,3,2,72,47,53,65,60,60,63,45,45,55,38,66,45,42,41,67,70,74,63,56,72,51,60,58,57,46,69,58,55,51,46,54,64,62,63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
1064,226654,26,178,74,0,3,2,70,33,60,62,57,70,60,31,40,62,37,59,62,58,59,61,73,68,73,54,72,35,59,80,65,33,71,57,43,58,34,61,60,60,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56
1065,226714,29,178,73,1,4,3,84,58,55,64,21,53,61,61,52,61,49,64,45,34,39,63,83,84,76,58,66,53,62,53,57,59,41,13,57,60,55,55,19,20,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
1066,227764,23,177,73,0,2,3,83,60,58,67,26,45,63,59,28,56,58,70,64,62,49,63,82,83,79,44,81,61,59,49,40,60,49,30,61,60,58,57,31,21,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
1067,230839,24,190,72,0,2,2,73,34,54,56,63,75,54,29,63,57,22,54,49,34,56,55,74,73,63,59,52,46,67,70,82,33,66,62,51,52,38,57,63,63,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54
1068,231973,23,180,77,0,3,3,70,49,62,63,60,66,61,39,58,69,49,64,60,66,58,63,69,71,67,53,63,63,67,54,70,54,70,62,59,51,61,57,55,64,62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1069,234286,23,175,65,1,2,3,77,58,55,67,34,50,58,60,44,57,44,70,48,39,48,63,74,79,72,60,76,60,63,67,48,50,28,17,65,60,62,55,47,29,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1070,234522,21,183,75,1,3,3,82,58,56,65,26,61,52,58,40,59,53,64,46,40,53,63,83,82,80,58,74,60,53,65,63,61,54,26,61,62,35,60,23,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
1071,234902,24,183,80,1,3,2,86,64,56,61,31,74,51,65,52,56,56,62,57,43,59,59,78,92,70,56,60,69,75,80,76,61,59,18,65,61,52,58,41,26,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1072,234991,23,174,72,1,3,3,73,58,59,67,55,70,48,58,41,67,51,64,52,35,62,68,69,77,78,64,82,61,71,88,69,55,49,58,61,59,58,59,57,57,54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1073,235527,24,172,73,0,2,3,93,55,55,65,35,61,57,52,49,55,66,63,64,51,50,63,92,93,89,65,72,63,85,58,66,51,46,31,57,55,47,49,33,35,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1074,236209,22,177,71,0,3,2,79,37,50,64,58,59,62,29,54,58,30,63,43,31,37,62,78,79,74,58,77,52,56,70,58,37,50,59,59,39,42,57,58,59,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
1075,236800,22,179,66,1,3,3,86,58,53,67,31,48,55,52,48,57,44,70,56,61,44,64,85,87,74,58,77,68,59,54,48,62,36,37,58,49,62,48,29,25,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
1076,237155,22,179,64,0,3,3,76,28,57,65,60,58,57,12,56,59,31,63,27,26,64,63,70,80,79,59,75,60,71,67,49,21,65,58,56,64,36,64,58,63,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56
1077,237378,22,178,71,1,3,3,76,54,58,68,37,63,59,56,40,61,45,68,57,40,54,64,77,76,82,59,71,54,66,69,61,51,58,38,56,60,50,66,33,40,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1078,237683,23,178,70,1,4,3,81,55,57,66,26,45,56,55,30,58,47,66,51,55,53,64,84,78,76,59,78,56,55,53,41,56,43,26,62,59,41,62,31,21,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1079,238059,22,168,63,0,3,3,79,58,62,67,27,36,62,57,30,62,49,64,62,58,59,63,81,78,89,61,90,59,39,54,30,62,30,27,62,63,55,54,26,27,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65
1080,238079,24,177,72,1,4,3,89,60,43,70,22,52,56,66,50,42,47,72,36,28,33,68,90,89,86,48,70,52,74,68,50,57,33,20,57,46,59,50,25,13,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
1081,238458,22,187,82,1,4,4,76,64,59,64,36,69,51,64,62,61,58,67,63,64,56,64,75,76,65,54,53,67,62,67,72,61,67,27,63,64,63,62,42,30,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64
1082,238598,29,181,75,0,4,3,82,59,56,65,30,57,64,61,32,61,48,65,45,31,52,63,83,82,76,58,74,60,47,75,60,58,31,23,58,53,48,51,45,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
1083,239902,23,181,72,0,3,3,73,55,61,66,53,61,63,59,52,64,54,66,50,40,60,66,77,70,71,60,70,55,70,54,63,46,62,51,65,62,45,64,52,54,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
1084,240633,24,189,80,0,3,3,83,60,57,63,24,58,61,60,39,60,59,63,54,38,45,63,83,83,69,53,67,63,35,52,73,58,36,19,62,61,58,54,20,25,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64
1085,240978,22,180,73,1,4,4,66,63,64,66,51,62,63,59,52,64,56,64,63,69,59,67,68,64,72,59,68,68,64,63,62,68,60,45,60,69,64,68,52,53,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
1086,241102,25,177,70,0,2,2,72,32,54,61,60,57,64,29,48,58,30,62,32,28,56,60,71,73,64,51,76,33,68,65,54,31,53,62,49,48,37,46,57,64,62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,56
1087,241415,22,187,68,1,3,2,73,65,53,65,26,56,49,67,59,59,60,66,42,39,49,64,71,75,70,59,64,65,63,67,57,63,40,26,62,57,62,60,21,23,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,63
1088,241646,21,178,65,1,3,3,80,62,49,65,35,60,39,66,51,58,44,62,39,36,44,64,83,78,73,71,75,62,62,62,57,57,62,30,65,54,60,61,32,35,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63
1089,241695,22,175,71,1,2,3,89,55,53,68,27,57,55,59,39,56,40,66,50,35,50,64,91,88,91,55,87,60,83,54,57,45,52,25,60,53,50,53,28,25,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,64
1090,242365,21,176,75,1,3,3,72,60,61,63,41,56,57,59,53,63,57,61,62,62,59,63,74,71,74,59,74,63,48,64,56,58,48,36,63,64,65,61,44,40,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1091,242755,21,170,66,0,3,3,80,56,53,68,25,50,58,58,59,58,50,67,43,36,43,65,80,80,81,62,80,55,60,64,47,56,37,17,55,55,42,59,23,23,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,64
1092,243357,20,180,77,1,3,3,82,62,56,65,34,67,59,64,54,59,47,65,57,63,48,67,83,81,69,55,74,70,61,64,75,56,54,21,61,53,59,48,35,35,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64
1093,243666,22,180,73,1,3,3,75,63,61,63,53,70,59,64,58,61,54,63,63,58,61,64,76,75,62,61,61,65,64,75,67,63,72,53,63,62,57,63,50,56,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,64
1094,243669,21,183,68,1,3,2,75,62,51,66,21,61,47,65,54,58,59,67,55,34,42,65,74,75,69,63,75,63,70,64,66,55,42,21,63,55,62,56,15,17,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63
