,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rm
1317,236803,24,174,68,1,2,3,80.0,64.0,54.0,68.0,21.0,59.0,54,68,57,65,46,71,39,33,39,64,79,80,76,58,76,61,64,68,66,61,31,15,69,54,61,55,21,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1318,236868,22,183,68,1,3,3,72.0,62.0,61.0,66.0,34.0,60.0,63,64,58,62,59,65,54,52,60,66,73,72,72,63,62,58,66,72,62,57,38,37,65,62,71,65,34,29,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1319,237098,24,174,65,1,4,4,77.0,57.0,64.0,68.0,46.0,63.0,62,54,45,66,42,68,63,55,60,67,73,80,78,66,62,63,75,68,59,62,63,43,63,67,47,61,57,39,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1320,237498,22,172,55,0,3,4,69.0,59.0,63.0,69.0,25.0,50.0,65,58,41,69,56,71,50,41,60,62,66,71,83,63,87,68,53,64,52,53,29,20,64,60,63,60,15,32,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1321,237667,26,171,67,1,3,3,81.0,62.0,61.0,68.0,24.0,45.0,64,62,40,63,48,66,66,51,51,66,86,76,80,60,82,65,47,58,41,63,39,20,63,62,52,61,19,25,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1322,237916,21,173,61,1,4,3,67.0,62.0,64.0,72.0,57.0,46.0,52,59,50,68,59,72,62,66,65,71,70,65,74,66,83,65,59,55,41,64,46,59,64,66,63,67,55,62,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1323,238089,24,179,74,1,4,3,78.0,41.0,59.0,65.0,60.0,74.0,61,41,38,60,32,66,53,56,58,59,72,82,76,63,68,40,66,83,73,39,65,64,60,58,38,61,59,64,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1324,238803,23,181,74,1,3,2,74.0,58.0,58.0,66.0,33.0,67.0,65,61,42,60,50,66,52,38,57,65,78,71,74,63,72,62,75,86,61,53,57,32,57,55,47,50,39,26,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1325,238923,26,175,74,1,4,3,78.0,56.0,58.0,64.0,54.0,75.0,64,59,46,61,38,63,45,44,55,61,85,73,75,65,78,54,70,91,66,51,80,55,64,57,59,61,62,52,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1326,238980,22,182,76,1,4,3,72.0,61.0,62.0,67.0,48.0,63.0,53,65,55,68,54,67,49,38,61,67,73,72,74,60,78,61,74,70,62,61,52,55,56,68,35,58,53,40,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1327,239397,24,170,70,1,4,4,92.0,58.0,54.0,70.0,35.0,65.0,53,60,42,59,52,71,45,37,50,62,93,92,88,61,90,62,83,72,58,50,69,33,61,58,54,60,31,39,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1328,240468,21,171,67,0,2,3,72.0,58.0,60.0,70.0,37.0,62.0,67,57,46,64,54,70,57,39,48,64,73,72,85,60,77,54,53,65,61,60,64,11,66,62,64,72,44,48,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1329,240860,21,162,60,0,3,3,71.0,62.0,62.0,71.0,33.0,39.0,62,67,45,64,58,71,57,49,58,72,74,69,77,58,88,55,44,44,35,58,42,31,58,65,61,49,28,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1330,240922,23,178,75,1,3,3,68.0,65.0,51.0,64.0,30.0,63.0,35,69,69,63,59,64,49,46,40,68,71,66,59,64,69,64,70,65,62,61,59,23,65,55,64,49,41,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1331,241131,28,172,79,1,3,2,62.0,49.0,56.0,58.0,66.0,67.0,58,48,60,66,31,50,39,34,65,64,61,62,66,56,82,53,63,82,60,50,67,64,50,41,48,65,66,69,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1332,241344,24,179,65,1,2,3,82.0,55.0,61.0,65.0,43.0,68.0,58,54,57,65,56,61,55,49,57,64,80,84,83,63,76,60,76,79,67,52,56,38,62,65,53,63,43,42,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1333,241591,24,174,68,0,3,2,85.0,59.0,59.0,67.0,42.0,63.0,55,59,58,62,52,66,58,57,58,64,86,84,88,63,72,59,68,66,64,58,55,40,63,58,61,60,29,49,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1334,241743,28,183,70,1,3,3,63.0,63.0,66.0,67.0,55.0,66.0,62,59,62,69,66,67,60,62,66,67,68,58,66,64,65,70,58,69,65,66,69,52,64,67,61,67,58,54,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1335,241967,25,183,76,1,3,3,85.0,53.0,56.0,68.0,55.0,70.0,65,56,40,62,38,70,56,30,41,66,84,86,76,57,73,59,81,90,67,46,52,60,52,56,38,58,53,57,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1336,242117,24,165,61,1,3,3,83.0,61.0,58.0,70.0,25.0,50.0,59,63,46,60,48,70,52,43,51,65,86,81,86,62,88,64,61,63,49,57,33,20,61,63,59,57,25,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1337,242651,28,175,75,1,5,3,70.0,57.0,63.0,69.0,54.0,66.0,59,58,47,65,56,69,64,61,63,69,72,68,73,53,73,59,64,71,67,55,58,52,64,66,47,63,51,59,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1338,243856,30,173,67,1,5,2,69.0,42.0,64.0,57.0,65.0,64.0,63,40,56,73,40,54,45,48,69,53,67,70,62,63,73,50,66,59,65,35,65,59,56,55,50,69,67,70,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1339,243953,23,170,68,1,3,3,82.0,61.0,60.0,68.0,29.0,57.0,61,62,49,61,47,67,64,63,56,65,85,80,82,60,81,63,80,71,58,61,32,26,63,57,55,61,24,29,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1340,244040,27,185,83,1,3,2,66.0,66.0,43.0,60.0,27.0,73.0,39,69,70,54,65,55,35,27,29,62,64,67,68,64,64,73,82,84,80,56,37,22,68,42,55,62,22,25,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
1341,244736,29,170,62,0,4,3,80.0,64.0,59.0,68.0,23.0,46.0,52,67,49,66,61,70,53,32,58,67,81,80,62,55,89,64,58,63,45,60,25,27,53,64,63,60,25,11,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1342,244800,25,172,64,1,3,3,85.0,54.0,61.0,67.0,58.0,60.0,65,52,41,65,43,65,63,32,61,66,88,82,83,63,77,57,56,73,53,57,64,55,63,55,45,62,62,62,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1343,244869,29,178,73,1,3,3,75.0,58.0,61.0,64.0,34.0,57.0,68,56,58,63,52,64,50,41,53,67,78,72,59,59,69,70,53,69,62,51,32,28,57,66,58,58,26,37,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1344,245573,23,181,73,1,3,3,78.0,55.0,61.0,70.0,34.0,50.0,63,48,39,66,60,75,51,42,62,68,79,78,71,54,63,65,44,52,53,54,41,21,60,58,67,57,33,37,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1345,245736,23,167,65,0,4,3,92.0,60.0,57.0,72.0,34.0,55.0,58,61,42,60,56,72,44,41,53,68,91,92,85,63,85,65,43,67,56,55,42,26,63,60,50,61,43,30,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1346,246441,33,175,66,1,2,2,83.0,54.0,62.0,64.0,57.0,65.0,65,55,44,63,47,62,65,47,57,63,81,85,74,62,71,59,62,76,63,48,57,59,60,64,49,54,58,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1347,246457,21,179,67,0,4,3,82.0,62.0,53.0,72.0,31.0,61.0,59,63,55,62,43,73,57,55,38,73,83,82,75,60,72,64,64,64,63,63,50,40,58,43,60,60,11,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1348,246687,27,156,57,0,3,3,67.0,67.0,63.0,66.0,45.0,45.0,67,66,52,63,61,68,51,70,63,63,69,65,71,71,54,69,43,64,32,68,54,36,61,62,67,56,42,52,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1349,246951,24,178,77,0,4,3,79.0,63.0,61.0,68.0,41.0,58.0,60,62,43,62,54,68,60,71,58,66,77,80,77,54,71,67,38,60,63,66,50,44,65,60,56,66,40,41,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1350,247503,29,188,73,1,2,2,66.0,32.0,58.0,61.0,64.0,69.0,62,29,60,64,26,60,49,30,57,63,68,65,57,64,66,29,72,67,72,31,63,63,59,55,46,62,62,67,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
1351,247534,21,177,72,1,3,3,86.0,55.0,61.0,68.0,21.0,52.0,61,55,54,65,49,72,53,55,57,63,91,82,78,50,79,56,47,61,54,55,38,18,61,61,59,55,19,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1352,247667,21,179,73,1,3,3,76.0,39.0,52.0,59.0,63.0,73.0,56,30,61,62,33,54,53,30,46,58,77,75,75,65,68,55,75,77,76,40,62,64,53,41,34,57,63,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1353,248017,31,168,69,1,3,3,89.0,60.0,61.0,67.0,51.0,61.0,59,58,43,62,58,63,70,44,63,65,90,89,89,60,88,68,60,75,56,61,56,53,58,61,53,64,53,51,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1354,248873,20,173,72,1,3,4,72.0,53.0,58.0,69.0,26.0,59.0,67,51,30,61,40,67,46,41,43,69,74,70,82,69,83,73,39,71,58,38,52,20,67,60,55,53,28,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1355,250909,26,171,69,1,4,2,90.0,38.0,52.0,64.0,55.0,56.0,64,30,39,58,36,62,49,33,44,59,91,90,87,58,86,47,60,86,41,46,55,59,41,39,35,56,54,58,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1356,251025,23,180,78,1,3,4,78.0,61.0,61.0,66.0,48.0,68.0,70,59,47,63,65,64,68,33,55,62,80,77,81,58,80,69,69,77,73,60,42,46,60,60,45,65,44,53,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1357,251052,25,176,72,1,4,3,80.0,57.0,62.0,67.0,30.0,63.0,64,57,47,62,54,66,58,65,62,65,80,80,82,52,87,65,68,78,59,48,54,28,57,60,63,53,32,24,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1358,251240,29,173,67,1,2,2,72.0,63.0,62.0,65.0,54.0,49.0,51,59,63,66,59,64,58,44,64,64,72,72,70,67,75,72,47,63,47,65,35,63,66,69,59,55,46,59,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1359,251464,19,191,76,1,3,3,74.0,52.0,57.0,64.0,60.0,67.0,62,55,52,64,26,66,36,38,59,64,67,79,64,59,55,60,62,69,69,45,61,59,57,47,43,54,57,66,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1360,251923,33,169,73,0,2,3,63.0,62.0,63.0,67.0,46.0,50.0,52,60,38,69,37,68,48,75,58,70,62,64,63,61,66,65,56,37,61,70,36,50,61,67,70,53,33,59,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64
1361,252114,21,175,71,0,2,3,78.0,62.0,60.0,71.0,32.0,50.0,62,60,47,61,60,72,59,50,58,68,80,77,77,54,78,67,61,65,39,61,55,22,63,60,59,69,35,33,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1362,252324,21,174,66,1,3,3,76.0,62.0,57.0,69.0,40.0,53.0,49,65,49,63,61,69,49,44,55,68,76,76,77,64,79,58,55,57,48,61,58,41,66,63,55,62,37,39,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1363,252802,20,190,79,1,2,2,77.0,40.0,57.0,67.0,62.0,59.0,67,38,63,60,44,72,55,40,55,67,72,81,67,60,54,43,64,51,65,34,54,61,50,50,46,46,52,70,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1364,253364,26,182,70,1,3,3,80.0,60.0,60.0,67.0,33.0,63.0,65,62,48,63,42,70,58,57,52,62,79,81,77,52,75,56,78,52,75,64,44,25,65,58,49,55,30,35,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1365,253547,28,174,66,0,2,2,77.0,54.0,60.0,67.0,46.0,65.0,60,60,48,60,41,70,46,40,58,60,77,77,75,61,74,45,75,71,69,53,43,59,62,72,49,71,51,34,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1366,253565,30,180,74,0,3,3,71.0,63.0,47.0,59.0,33.0,67.0,41,65,68,56,59,61,36,32,36,59,76,67,48,69,50,58,67,57,76,66,56,38,72,51,41,70,28,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1367,253895,27,165,66,1,3,3,71.0,63.0,61.0,68.0,41.0,63.0,65,65,39,59,36,69,70,73,57,72,73,70,66,49,79,70,62,72,64,57,49,44,58,59,70,46,39,43,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1368,254257,22,170,67,1,2,2,70.0,44.0,55.0,64.0,64.0,49.0,61,30,56,60,47,64,64,40,55,61,67,73,58,66,89,64,65,66,33,50,64,63,57,43,41,60,68,65,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1369,254789,21,179,70,0,3,2,75.0,60.0,63.0,66.0,54.0,59.0,64,57,56,66,46,65,59,46,61,66,77,74,75,60,67,67,56,61,59,64,57,52,63,61,45,52,55,55,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1370,254860,19,170,68,0,3,4,80.0,60.0,61.0,67.0,26.0,47.0,65,63,42,64,48,68,54,45,59,66,75,84,71,58,79,63,58,55,47,51,36,21,64,60,55,49,27,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1371,255307,21,170,75,1,3,3,82.0,61.0,56.0,72.0,39.0,64.0,55,62,61,57,54,71,62,44,56,68,81,82,80,65,84,64,64,57,66,56,68,32,70,58,66,76,43,32,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
1372,255365,21,176,68,1,3,2,70.0,63.0,63.0,69.0,59.0,63.0,57,64,50,70,41,68,46,42,66,70,70,70,72,57,74,61,60,67,65,68,55,57,68,64,55,67,58,63,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1373,255700,20,170,65,1,4,3,81.0,58.0,60.0,67.0,30.0,52.0,63,62,38,63,38,65,62,59,57,66,78,83,83,54,87,58,43,75,45,55,41,27,60,56,57,57,25,33,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1374,255876,22,166,59,1,3,3,86.0,55.0,58.0,61.0,50.0,65.0,66,52,35,60,54,56,49,44,51,61,84,87,73,72,74,62,50,88,54,54,66,62,63,57,55,48,37,55,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1375,256107,22,180,77,1,3,2,74.0,43.0,53.0,61.0,63.0,68.0,51,39,54,62,34,58,43,37,54,62,75,74,70,62,63,55,73,74,66,37,63,60,55,47,49,55,64,66,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1376,257162,21,170,64,1,2,2,80.0,34.0,46.0,60.0,61.0,65.0,55,21,57,56,29,56,44,33,41,62,82,79,61,66,75,66,73,69,61,27,66,63,51,28,39,58,58,65,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1377,258465,21,170,65,1,3,3,76.0,51.0,61.0,68.0,58.0,66.0,65,51,41,62,36,66,54,51,57,66,77,75,77,63,84,54,75,82,55,49,69,60,62,61,48,63,56,62,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1378,258626,24,185,73,0,3,3,65.0,68.0,68.0,65.0,41.0,67.0,68,67,34,68,65,64,68,68,68,66,62,67,65,62,69,72,65,64,70,68,63,44,66,70,64,61,38,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1379,259075,19,169,62,1,3,2,82.0,52.0,55.0,65.0,60.0,58.0,60,48,51,62,45,64,60,43,56,63,81,82,79,59,75,57,67,72,44,53,72,58,61,41,55,54,59,63,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1380,259790,21,173,70,1,3,2,80.0,54.0,59.0,72.0,40.0,50.0,54,52,41,65,45,70,51,43,58,71,83,77,86,62,87,64,70,65,45,54,39,37,53,60,43,55,42,38,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1381,261015,20,165,61,1,3,3,76.0,56.0,64.0,72.0,55.0,53.0,63,56,52,72,40,72,66,54,62,70,80,72,77,55,93,67,67,70,36,45,72,56,62,55,57,62,48,61,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1382,263566,21,175,65,1,2,2,71.0,39.0,49.0,66.0,62.0,63.0,54,30,54,55,26,66,37,40,44,68,68,74,56,63,78,71,56,74,53,28,77,66,47,43,39,62,53,69,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1383,263609,29,178,77,1,3,3,76.0,62.0,62.0,65.0,30.0,52.0,66,65,38,66,49,66,51,39,60,67,81,71,65,55,61,65,42,56,59,60,34,28,57,63,54,57,32,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1384,263759,19,179,70,1,3,3,82.0,62.0,62.0,65.0,49.0,61.0,65,59,47,65,64,64,59,36,60,64,83,81,72,57,69,75,61,70,57,61,59,39,62,60,45,62,53,52,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1385,154860,36,173,70,1,3,3,70.0,63.0,65.0,64.0,51.0,59.0,69,58,51,66,61,61,64,66,64,66,66,73,71,58,67,69,61,50,63,66,59,52,68,62,68,69,53,50,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1386,177885,33,170,62,1,4,3,72.0,63.0,64.0,71.0,35.0,60.0,66,65,49,68,62,71,58,64,60,72,70,74,69,69,89,64,77,54,61,62,62,17,67,61,41,58,40,39,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1387,190489,30,177,75,1,3,3,91.0,60.0,52.0,67.0,42.0,63.0,54,61,42,55,53,66,49,46,49,63,91,91,79,60,80,63,72,76,60,59,51,38,65,50,51,60,55,35,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1388,190852,30,175,73,1,4,3,72.0,61.0,60.0,68.0,27.0,61.0,61,62,37,63,55,67,51,49,57,66,73,72,81,62,77,64,34,59,61,57,70,29,64,61,64,65,30,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1389,192328,30,172,69,1,4,2,85.0,61.0,60.0,66.0,29.0,60.0,64,62,41,64,57,63,62,50,63,64,87,83,90,52,83,65,89,72,54,58,55,23,55,51,58,60,38,23,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1390,193260,30,188,87,1,3,2,55.0,65.0,51.0,59.0,27.0,74.0,49,68,66,58,58,57,47,23,44,62,45,63,57,63,47,71,55,81,86,53,41,33,66,56,62,63,28,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
1391,197716,31,188,78,1,3,3,73.0,66.0,59.0,66.0,41.0,78.0,53,66,61,63,60,67,66,58,55,66,71,74,69,62,55,73,76,70,85,61,69,36,67,58,67,59,41,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
