,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cm
1964,245219,26,186,75,0,3,3,61.0,62.0,66.0,66.0,24.0,46.0,64,71,42,68,41,69,51,69,74,67,62,61,57,64,69,55,42,50,51,56,28,17,69,59,50,55,24,23,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1965,246057,24,175,72,1,3,2,67.0,58.0,63.0,63.0,65.0,67.0,62,56,62,72,48,62,32,54,70,60,65,68,73,66,70,64,67,76,61,62,72,65,52,55,49,57,67,65,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1966,246256,23,180,74,0,3,2,67.0,42.0,67.0,65.0,63.0,67.0,67,38,52,69,31,63,66,59,64,66,67,67,71,65,72,49,52,74,67,46,62,64,41,67,41,67,62,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1967,246298,22,200,85,1,3,2,46.0,45.0,55.0,57.0,66.0,73.0,43,41,65,67,38,56,42,41,59,65,49,44,45,63,35,62,57,68,78,37,72,67,42,52,48,58,65,68,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1968,246814,18,180,72,0,3,3,71.0,59.0,68.0,69.0,41.0,59.0,65,56,42,69,56,66,67,58,65,68,74,69,82,59,83,64,62,87,51,63,41,42,65,72,54,68,44,40,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1969,246866,21,181,75,1,3,3,63.0,54.0,68.0,69.0,56.0,66.0,64,46,49,72,45,69,60,53,68,71,62,63,63,66,68,67,71,69,59,61,77,56,61,70,57,69,59,58,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1970,247112,22,180,74,1,4,2,66.0,47.0,68.0,66.0,63.0,60.0,68,40,51,73,45,64,48,50,71,68,63,68,70,63,68,53,63,64,58,59,58,65,47,66,41,66,61,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1971,247142,28,195,88,0,3,2,59.0,66.0,73.0,59.0,54.0,72.0,72,64,52,72,55,58,71,70,76,65,61,57,63,63,34,71,56,53,85,70,69,58,66,74,56,53,56,51,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
1972,247258,23,181,73,1,3,3,73.0,55.0,65.0,75.0,58.0,61.0,60,51,48,71,48,75,63,41,64,77,71,74,68,72,76,69,62,67,61,53,54,58,61,65,53,72,60,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1973,247288,22,190,76,1,2,2,62.0,45.0,54.0,61.0,66.0,71.0,34,38,62,67,31,61,48,36,65,66,61,62,51,62,62,64,72,61,75,48,73,66,32,48,48,58,61,72,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
1974,247912,21,171,63,1,3,3,87.0,62.0,64.0,69.0,34.0,60.0,64,63,35,65,40,66,68,62,59,67,90,84,85,63,81,67,62,80,58,60,40,35,63,65,62,68,32,35,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1975,248009,31,173,67,1,3,3,70.0,62.0,69.0,69.0,62.0,63.0,64,57,57,71,59,68,73,67,73,68,69,70,74,66,79,68,70,76,61,65,50,65,67,68,73,64,58,66,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1976,248080,26,175,67,0,3,3,76.0,59.0,68.0,69.0,54.0,59.0,65,56,48,70,53,66,59,63,70,70,78,75,79,63,76,63,56,68,60,62,48,57,58,71,58,61,52,58,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1977,248174,22,182,72,1,4,3,70.0,60.0,62.0,73.0,50.0,52.0,50,62,49,69,52,75,54,55,63,72,73,68,77,62,75,63,52,59,47,57,58,38,56,65,59,58,55,54,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1978,248471,20,170,60,1,3,3,73.0,60.0,66.0,71.0,58.0,54.0,64,56,46,68,58,69,59,48,67,68,72,73,82,64,92,65,68,73,41,64,58,58,65,69,54,64,56,64,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1979,248863,25,174,75,0,2,2,74.0,55.0,57.0,66.0,59.0,65.0,40,59,57,69,25,59,32,35,65,74,70,78,75,62,76,44,65,79,60,64,58,70,70,61,39,49,43,69,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1980,250839,22,171,66,1,3,2,69.0,50.0,65.0,65.0,64.0,65.0,57,37,65,73,48,61,59,62,70,66,67,70,70,59,79,66,63,81,57,59,66,59,54,56,59,70,65,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1981,250959,20,183,79,0,3,3,64.0,53.0,72.0,67.0,60.0,63.0,64,47,63,76,45,65,66,66,74,72,64,64,70,58,67,64,70,77,57,61,61,55,59,72,42,67,57,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1982,250962,26,189,83,0,3,3,72.0,65.0,64.0,67.0,58.0,71.0,55,64,62,66,51,68,54,67,65,68,72,72,71,60,65,71,65,73,77,65,56,59,63,69,59,60,58,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1983,251011,25,180,73,1,3,3,64.0,57.0,65.0,69.0,54.0,69.0,54,53,57,73,45,68,53,52,69,71,71,59,71,65,71,64,70,74,68,61,67,56,65,67,54,70,54,52,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1984,251026,29,174,70,1,3,3,69.0,61.0,67.0,65.0,61.0,72.0,67,58,57,67,41,62,69,67,67,66,67,70,76,66,71,67,78,89,67,65,63,63,63,67,71,58,64,58,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1985,251441,25,181,72,1,3,2,67.0,51.0,53.0,60.0,67.0,69.0,34,48,51,68,38,58,37,31,58,61,69,66,69,63,69,62,58,80,63,51,73,71,52,52,39,49,68,69,65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1986,251599,23,175,70,1,3,4,70.0,62.0,66.0,69.0,48.0,54.0,60,60,44,69,58,68,64,66,66,69,72,68,77,62,77,61,54,62,50,67,55,49,64,69,63,68,47,50,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1987,251615,21,181,66,0,2,2,72.0,43.0,57.0,72.0,62.0,61.0,66,36,52,58,34,73,62,37,50,70,74,71,76,66,69,58,60,64,59,41,60,63,59,54,48,71,59,67,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1988,251806,20,179,71,1,3,3,78.0,49.0,64.0,73.0,58.0,73.0,56,42,55,72,43,72,58,40,68,74,76,79,75,67,75,66,80,74,76,48,62,59,60,63,45,72,56,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1989,252027,18,183,78,1,5,3,72.0,57.0,65.0,68.0,60.0,73.0,56,53,57,71,56,66,64,48,67,71,71,72,71,63,66,68,70,72,73,58,74,58,66,64,38,68,57,66,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1990,252141,23,183,76,1,4,3,72.0,62.0,63.0,68.0,62.0,69.0,51,54,61,69,52,67,43,58,66,68,71,72,73,67,70,77,71,69,65,73,76,64,56,68,48,69,60,63,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1991,252259,18,175,64,0,3,3,65.0,60.0,66.0,71.0,52.0,44.0,63,60,44,68,54,71,68,59,65,70,68,63,78,64,76,62,37,49,37,59,57,57,63,67,58,66,49,55,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1992,252383,23,183,72,1,3,3,74.0,54.0,65.0,69.0,62.0,74.0,54,51,45,70,54,70,59,67,69,69,73,74,71,62,75,66,62,77,73,48,78,63,59,67,57,66,64,64,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1993,252489,18,180,67,1,3,2,70.0,32.0,63.0,68.0,65.0,65.0,57,23,64,70,33,64,41,46,67,72,71,69,76,63,74,38,74,61,66,43,63,64,45,61,31,67,63,67,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1994,252917,22,180,74,0,3,2,65.0,54.0,63.0,65.0,65.0,67.0,55,51,58,68,46,66,62,45,66,64,67,64,67,63,65,59,55,73,65,58,65,71,58,63,54,52,64,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1995,253138,20,173,70,1,3,2,68.0,58.0,64.0,66.0,64.0,64.0,50,58,66,72,56,61,58,40,71,70,69,67,72,56,78,60,59,69,63,58,60,60,59,64,54,65,60,68,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1996,253473,19,178,72,1,3,3,67.0,44.0,67.0,68.0,62.0,64.0,57,30,52,73,52,66,56,59,69,72,67,67,69,65,69,65,63,74,60,48,61,63,51,69,50,69,63,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1997,253810,27,177,76,0,3,2,68.0,58.0,61.0,66.0,66.0,66.0,59,55,62,66,55,66,65,32,64,67,69,68,66,67,69,63,69,70,65,59,64,69,62,59,53,63,69,64,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1998,254234,29,179,74,1,3,3,56.0,28.0,56.0,57.0,69.0,66.0,50,25,62,66,25,50,50,27,62,66,56,56,53,66,56,33,78,55,70,23,65,72,41,47,37,56,69,70,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1999,254472,19,175,65,1,3,3,67.0,48.0,66.0,71.0,52.0,54.0,57,46,53,73,42,70,45,58,70,71,68,67,73,68,81,53,56,72,45,45,52,54,62,68,41,60,44,55,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
2000,254585,22,165,65,1,3,3,76.0,60.0,64.0,68.0,54.0,59.0,64,60,52,70,54,68,56,46,62,65,77,76,76,56,85,65,65,73,47,56,72,52,60,62,55,67,52,57,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2001,254786,22,186,77,1,3,3,56.0,59.0,58.0,64.0,56.0,63.0,41,67,42,66,27,64,32,40,63,70,54,58,56,69,54,47,60,59,65,66,63,66,67,70,34,57,42,69,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
2002,254881,29,170,64,1,2,3,85.0,62.0,65.0,66.0,44.0,62.0,62,58,63,65,69,63,65,63,65,62,84,85,85,66,81,65,82,69,52,67,73,32,64,66,58,68,30,55,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2003,255111,21,177,68,1,3,3,76.0,57.0,64.0,71.0,66.0,70.0,50,55,55,75,46,70,61,58,67,72,75,77,74,61,80,67,61,81,66,56,67,65,50,60,56,70,71,68,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
2004,255253,21,172,64,1,3,3,72.0,57.0,67.0,72.0,51.0,49.0,60,51,39,69,60,70,60,61,70,70,76,68,90,65,80,62,56,63,39,58,53,53,60,70,73,73,51,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
2005,255590,23,175,69,1,3,2,66.0,49.0,67.0,65.0,63.0,67.0,66,37,47,68,32,62,63,65,71,66,67,65,75,62,71,70,65,72,65,64,68,65,56,67,32,62,64,66,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
2006,255934,21,189,82,1,3,2,53.0,57.0,62.0,61.0,63.0,76.0,52,49,58,69,44,60,51,50,64,67,51,55,52,63,53,72,62,72,83,63,69,66,52,62,54,60,59,67,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
2007,256149,21,170,68,1,3,2,67.0,41.0,61.0,67.0,64.0,56.0,50,33,44,71,28,65,37,35,68,72,72,62,62,68,76,42,60,61,55,55,51,72,53,60,45,54,64,65,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
2008,256292,22,190,78,1,3,2,63.0,57.0,63.0,61.0,67.0,76.0,57,57,68,69,33,59,44,33,67,67,62,64,57,64,50,66,61,85,78,60,63,70,58,66,40,64,69,65,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
2009,256341,19,177,72,1,4,2,63.0,58.0,67.0,69.0,55.0,60.0,55,58,55,73,56,68,60,57,70,73,62,63,68,61,72,60,50,67,60,57,52,53,57,69,59,68,48,62,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
2010,256402,18,176,70,1,3,2,80.0,64.0,61.0,73.0,46.0,55.0,54,65,60,66,55,73,70,49,64,72,82,79,84,60,82,67,70,58,55,63,49,43,62,59,52,59,45,45,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2011,256890,20,175,72,0,4,3,69.0,64.0,65.0,74.0,51.0,59.0,58,60,49,70,55,75,57,60,65,73,74,64,83,61,83,79,51,64,57,63,59,49,52,66,59,62,50,54,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
2012,257196,25,181,76,1,4,2,66.0,44.0,59.0,59.0,62.0,73.0,48,38,51,63,32,54,37,38,66,61,67,66,65,63,71,58,64,90,62,45,82,62,56,67,41,57,68,63,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2013,257279,19,174,69,1,4,3,66.0,70.0,63.0,71.0,39.0,46.0,65,70,41,63,61,74,63,58,66,73,65,66,65,52,67,73,40,55,46,71,34,37,71,58,55,64,40,39,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2014,257320,20,179,71,1,3,3,67.0,55.0,64.0,70.0,66.0,61.0,58,55,61,69,39,70,47,47,66,71,68,66,75,66,65,59,55,58,60,56,70,64,64,68,50,67,66,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
2015,259928,25,177,70,1,2,2,71.0,27.0,50.0,60.0,64.0,55.0,62,28,57,59,23,51,33,36,41,69,70,72,70,67,65,22,57,70,50,24,47,65,40,39,37,47,65,64,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
2016,259959,24,182,70,1,3,3,67.0,60.0,58.0,66.0,55.0,57.0,40,65,40,68,35,63,36,45,61,75,70,64,59,70,59,55,58,74,50,62,55,64,67,64,48,47,42,65,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
2017,260158,19,175,65,1,3,2,67.0,47.0,67.0,67.0,64.0,59.0,65,41,62,72,38,64,50,44,69,69,69,66,67,65,80,58,64,73,50,45,62,65,59,69,55,65,62,66,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
2018,260265,26,175,69,1,3,3,65.0,56.0,70.0,63.0,58.0,62.0,69,55,55,71,55,65,71,73,70,61,66,65,61,65,68,45,62,80,55,65,55,60,65,68,70,55,49,65,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
2019,260283,24,172,63,0,4,2,75.0,62.0,65.0,70.0,55.0,53.0,59,58,41,68,57,70,63,64,66,68,79,71,75,63,78,70,59,70,41,66,60,61,68,66,57,63,57,56,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
2020,260328,21,181,75,1,3,2,67.0,55.0,70.0,60.0,60.0,65.0,62,51,61,76,51,56,49,47,75,65,68,67,64,60,63,61,64,71,65,56,57,65,55,76,61,55,68,51,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
2021,260377,21,179,70,1,4,2,71.0,51.0,65.0,69.0,61.0,71.0,56,49,71,74,41,67,52,45,73,73,72,70,71,62,76,59,82,81,66,52,68,52,48,60,43,54,54,68,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
2022,260807,29,184,79,1,3,3,59.0,58.0,67.0,65.0,62.0,61.0,64,52,48,70,45,64,54,67,69,67,64,55,63,70,76,69,56,74,60,66,48,62,61,68,48,58,65,64,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
2023,261139,25,186,79,1,3,3,64.0,56.0,57.0,62.0,66.0,71.0,45,55,55,68,33,60,45,58,61,66,60,67,54,69,55,58,70,68,74,62,65,65,55,48,61,65,61,72,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
2024,261661,24,181,78,1,3,2,68.0,64.0,66.0,64.0,65.0,73.0,63,62,65,68,56,63,59,61,66,67,66,69,58,62,61,70,68,75,73,64,73,69,67,67,62,66,62,68,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
2025,262397,23,183,70,1,2,2,65.0,54.0,62.0,63.0,64.0,66.0,54,50,49,68,52,63,47,50,69,65,66,65,59,61,66,61,59,74,63,53,66,66,58,61,58,65,58,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
2026,262412,22,190,82,1,3,2,58.0,45.0,58.0,57.0,68.0,72.0,50,42,69,68,38,55,49,46,60,63,60,57,51,65,47,59,70,62,78,39,72,68,45,50,51,58,64,71,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
2027,263282,24,185,75,1,3,2,70.0,56.0,59.0,67.0,63.0,74.0,43,54,63,66,52,66,55,46,63,68,70,70,66,65,64,59,70,77,74,57,72,62,66,64,46,67,61,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
2028,263583,28,185,77,1,3,2,57.0,65.0,64.0,63.0,66.0,73.0,59,64,70,68,54,61,61,57,67,65,60,55,64,59,66,70,66,72,75,63,70,67,63,63,77,72,64,67,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
2029,264201,21,170,62,1,4,3,71.0,64.0,67.0,73.0,58.0,53.0,63,61,38,69,56,74,68,63,68,70,74,69,77,62,85,71,69,66,39,68,69,61,60,66,54,71,58,62,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
2030,152922,36,182,76,1,4,3,39.0,63.0,67.0,65.0,66.0,65.0,65,56,59,67,68,66,70,71,66,68,38,40,48,67,59,73,51,60,67,68,70,69,66,68,60,70,68,66,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2031,155589,36,183,76,1,4,2,48.0,54.0,62.0,63.0,65.0,65.0,54,46,62,68,55,57,52,46,64,68,40,55,68,60,82,62,73,44,73,64,70,67,45,62,52,65,66,64,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2032,162047,36,180,80,1,3,2,48.0,64.0,69.0,61.0,66.0,70.0,63,58,60,68,59,59,69,78,69,64,58,39,57,60,64,74,61,67,73,71,66,72,61,72,65,62,65,67,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
2033,169479,33,187,86,1,4,2,47.0,50.0,60.0,58.0,63.0,79.0,53,47,65,68,36,57,48,59,58,60,47,47,54,59,63,60,67,67,85,52,80,61,53,56,47,61,65,63,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
2034,169593,33,178,76,1,2,3,53.0,59.0,65.0,66.0,63.0,64.0,66,62,59,68,60,65,63,27,67,67,54,52,65,66,73,57,78,72,61,54,59,65,64,66,59,67,62,65,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2035,169808,35,176,68,0,2,3,65.0,63.0,68.0,69.0,63.0,61.0,69,59,46,66,65,68,78,70,67,68,68,63,74,68,74,66,69,58,59,68,70,67,64,67,68,70,62,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2036,170915,35,175,72,1,4,2,46.0,55.0,68.0,62.0,65.0,73.0,63,50,58,70,52,58,71,70,71,66,44,48,66,65,67,60,73,70,74,62,72,67,57,67,56,63,63,70,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2037,172756,35,189,93,1,3,2,37.0,49.0,62.0,57.0,64.0,76.0,60,33,68,65,52,59,61,43,65,62,41,34,30,61,41,70,65,50,87,62,83,68,56,61,55,65,61,64,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63
2038,176348,38,182,80,0,3,3,37.0,67.0,75.0,70.0,46.0,57.0,78,64,66,73,66,70,78,79,71,73,42,33,57,57,76,70,54,34,69,68,54,52,70,75,80,78,42,43,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
