,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cb
1801,253400,21,186,76,1,3,2,66.0,33.0,48.0,54.0,67.0,64.0,20,40,70,62,26,47,29,24,58,59,67,66,58,70,61,35,72,63,63,16,68,68,40,57,30,61,60,71,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1802,253596,34,181,83,1,2,2,66.0,39.0,52.0,51.0,67.0,76.0,37,33,64,58,29,37,44,52,53,55,65,66,79,69,78,48,77,89,76,43,60,63,54,59,41,56,66,73,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1803,255082,27,188,70,0,3,3,60.0,52.0,59.0,59.0,65.0,80.0,55,48,68,64,39,57,51,56,59,59,62,59,63,67,58,55,72,81,82,58,74,64,58,59,53,61,63,67,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1804,255110,23,193,84,1,3,2,54.0,27.0,47.0,56.0,66.0,76.0,22,23,61,69,28,52,22,28,68,64,59,50,44,65,60,39,71,73,84,21,60,64,21,28,38,63,69,68,63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1805,255240,24,178,72,1,3,2,64.0,31.0,45.0,47.0,67.0,65.0,30,27,67,62,28,35,35,33,49,61,63,65,34,65,65,48,72,51,72,21,65,66,28,33,42,52,68,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1806,255286,27,185,79,0,3,2,56.0,28.0,40.0,40.0,69.0,69.0,27,22,70,54,28,27,28,34,47,50,60,53,45,60,56,45,74,65,72,23,64,67,23,29,45,49,67,71,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
1807,255827,22,188,77,1,3,2,64.0,26.0,43.0,50.0,67.0,75.0,35,23,62,54,26,42,23,30,50,55,60,67,53,65,58,38,75,72,76,22,75,66,23,34,33,55,68,68,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1808,256271,29,189,85,1,3,2,61.0,49.0,56.0,56.0,66.0,72.0,42,46,64,66,42,53,39,38,63,59,63,60,59,65,55,56,66,71,74,48,71,66,51,56,49,59,68,65,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
1809,256325,21,190,82,1,3,2,66.0,27.0,46.0,57.0,67.0,73.0,43,22,70,60,26,51,29,22,54,65,69,64,57,65,43,38,70,69,77,23,69,66,28,29,39,63,67,65,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1810,256952,24,188,79,1,3,2,76.0,43.0,58.0,63.0,59.0,79.0,67,33,67,61,28,63,40,34,55,65,75,76,64,56,64,62,81,82,77,48,81,58,58,55,43,52,54,62,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1811,257804,23,192,85,1,2,2,55.0,36.0,43.0,45.0,67.0,73.0,26,31,68,56,29,39,38,32,56,50,54,55,46,59,42,53,72,55,83,28,73,64,30,33,48,49,65,70,69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1812,258356,24,194,90,1,2,2,55.0,30.0,43.0,46.0,65.0,76.0,29,22,66,59,33,41,26,31,52,49,55,55,41,68,43,52,70,66,80,22,79,65,28,30,40,55,64,66,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1813,258599,26,197,85,1,2,3,57.0,32.0,54.0,49.0,68.0,69.0,44,29,64,58,29,45,38,29,65,53,61,54,46,65,39,45,64,58,80,22,58,69,33,59,41,64,71,68,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1814,258893,20,192,87,1,3,2,52.0,28.0,42.0,49.0,68.0,72.0,26,25,64,58,22,47,25,26,45,49,54,50,50,60,47,48,72,62,78,20,69,66,19,38,31,52,67,71,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
1815,259173,21,184,76,1,5,2,68.0,23.0,36.0,35.0,69.0,66.0,28,19,62,55,29,18,25,26,23,48,63,72,45,63,58,31,75,54,72,20,62,69,21,28,35,48,68,73,70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
1816,259318,25,188,78,1,3,2,66.0,35.0,44.0,51.0,69.0,63.0,31,33,71,53,47,45,34,27,46,49,68,64,70,69,54,42,71,54,67,25,60,74,52,44,38,61,67,68,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1817,259607,30,186,78,1,2,2,56.0,24.0,36.0,41.0,69.0,70.0,27,23,60,51,28,23,23,28,28,60,56,56,51,54,55,31,71,61,70,15,80,70,27,32,30,48,72,68,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
1818,259771,23,190,82,0,3,2,65.0,33.0,42.0,42.0,68.0,71.0,35,28,65,53,39,31,25,29,41,47,62,67,53,66,66,43,73,68,75,29,63,71,32,36,48,48,69,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1819,260105,19,191,80,1,3,2,69.0,30.0,45.0,53.0,67.0,71.0,36,20,67,54,38,50,37,33,48,53,68,69,60,63,57,47,72,68,77,30,58,64,24,40,49,58,60,75,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1820,260740,20,192,84,1,2,2,62.0,31.0,36.0,39.0,68.0,73.0,31,29,69,47,26,29,35,35,27,48,61,63,39,60,42,40,72,64,80,26,65,72,31,28,42,47,68,66,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1821,261069,22,187,77,1,3,2,72.0,25.0,45.0,49.0,66.0,75.0,31,18,68,56,22,38,21,26,51,58,69,75,64,61,47,45,77,71,77,17,73,65,33,46,33,57,64,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1822,261647,19,188,79,1,3,2,71.0,26.0,46.0,56.0,68.0,68.0,25,24,67,59,27,55,36,14,55,60,75,68,54,54,52,42,79,62,76,16,53,66,21,46,22,50,69,70,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1823,262426,24,186,80,1,2,2,52.0,31.0,36.0,38.0,68.0,75.0,30,25,73,43,35,33,29,35,35,37,51,53,49,52,52,47,73,60,81,26,80,66,28,32,40,48,67,69,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
1824,264383,23,190,70,1,3,2,79.0,44.0,48.0,50.0,69.0,71.0,46,42,61,54,41,46,44,47,45,44,78,80,61,62,72,57,86,81,69,37,60,71,42,43,49,59,62,78,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1825,152922,36,182,76,1,4,3,39.0,63.0,67.0,65.0,66.0,65.0,65,56,59,67,68,66,70,71,66,68,38,40,48,67,59,73,51,60,67,68,70,69,66,68,60,70,68,66,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1826,155589,36,183,76,1,4,2,48.0,54.0,62.0,63.0,65.0,65.0,54,46,62,68,55,57,52,46,64,68,40,55,68,60,82,62,73,44,73,64,70,67,45,62,52,65,66,64,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1827,169479,33,187,86,1,4,2,47.0,50.0,60.0,58.0,63.0,79.0,53,47,65,68,36,57,48,59,58,60,47,47,54,59,63,60,67,67,85,52,80,61,53,56,47,61,65,63,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1828,169623,33,187,90,0,3,2,35.0,32.0,48.0,38.0,65.0,84.0,48,31,67,54,29,35,24,26,55,38,38,33,32,50,43,39,71,74,87,32,92,61,17,44,33,54,67,66,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66
1829,170342,33,191,80,1,2,2,30.0,32.0,38.0,33.0,67.0,70.0,26,35,74,44,29,26,24,35,53,37,29,30,26,61,33,38,71,33,84,21,80,65,26,33,43,53,72,63,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1830,171831,33,186,86,1,3,2,66.0,35.0,55.0,60.0,66.0,75.0,45,27,64,66,40,56,32,25,62,65,65,67,65,62,62,65,80,67,80,22,70,65,35,52,41,59,70,64,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1831,172232,33,186,87,1,3,2,55.0,52.0,55.0,52.0,65.0,74.0,55,42,65,58,35,47,64,63,57,57,47,62,53,63,43,77,80,67,81,55,66,64,35,42,59,62,64,68,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1832,173518,33,180,77,1,3,2,55.0,43.0,56.0,56.0,64.0,77.0,60,37,65,59,39,54,45,37,57,56,54,55,60,62,67,55,86,75,78,42,76,64,52,51,42,56,64,65,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1833,176472,38,191,84,0,3,2,53.0,38.0,52.0,44.0,67.0,67.0,32,32,68,67,23,37,31,40,49,47,60,47,60,63,35,45,80,50,76,42,60,68,43,54,55,56,65,70,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1834,176732,35,186,82,1,3,2,45.0,34.0,44.0,47.0,70.0,63.0,40,28,64,50,34,37,40,37,53,52,41,48,52,64,53,47,62,51,67,34,70,68,35,31,34,65,71,71,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1835,179646,32,180,81,0,2,2,62.0,43.0,59.0,61.0,65.0,72.0,65,30,58,65,45,57,62,55,60,63,59,64,65,66,68,56,83,64,76,58,71,63,42,41,44,61,66,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1836,179698,36,183,74,0,3,3,52.0,62.0,63.0,64.0,67.0,70.0,72,56,64,63,49,63,34,48,60,65,53,51,66,61,62,70,74,62,70,70,80,66,61,65,56,63,68,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1837,179725,32,183,83,1,2,2,66.0,31.0,53.0,47.0,64.0,78.0,56,30,63,62,12,33,48,22,58,54,68,64,66,60,61,34,79,73,83,29,72,62,39,38,37,57,64,66,65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1838,183499,32,194,92,1,3,2,37.0,34.0,37.0,41.0,64.0,80.0,32,25,65,46,15,29,17,16,43,54,39,35,37,66,32,68,79,67,91,25,70,63,48,30,24,58,65,64,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66
1839,184664,35,187,86,1,3,2,34.0,46.0,52.0,50.0,62.0,75.0,42,44,70,59,32,48,40,46,63,54,34,34,30,59,60,56,87,44,83,44,90,64,40,44,49,57,61,60,60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1840,184843,31,185,81,1,3,2,48.0,51.0,53.0,50.0,64.0,86.0,57,43,63,58,53,44,43,25,64,51,49,48,52,63,68,68,74,90,89,54,76,63,43,40,58,60,66,64,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1841,186970,35,183,73,1,2,2,71.0,40.0,46.0,58.0,66.0,77.0,49,46,60,50,23,60,23,24,50,55,68,74,58,61,61,38,74,78,77,33,75,66,54,43,23,57,68,67,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1842,188145,31,181,81,0,3,2,58.0,32.0,56.0,55.0,64.0,73.0,54,17,61,63,24,49,35,23,58,59,65,52,54,66,60,59,77,64,74,38,83,64,49,59,32,64,64,65,63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1843,189397,32,181,79,1,4,2,33.0,43.0,61.0,56.0,65.0,74.0,48,41,65,70,33,56,51,54,67,60,34,33,40,64,61,52,72,73,75,38,75,66,53,56,37,60,65,65,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1844,189544,30,188,85,1,3,2,46.0,39.0,50.0,45.0,64.0,76.0,43,31,69,56,44,33,34,32,55,58,49,43,44,63,41,61,75,65,81,37,76,62,43,50,21,60,64,65,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1845,189551,30,192,83,1,3,2,37.0,46.0,58.0,55.0,64.0,78.0,63,40,67,62,38,52,51,61,57,63,39,35,50,69,33,58,56,68,87,49,73,65,48,50,42,55,64,63,62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1846,189938,32,186,82,1,3,2,46.0,57.0,62.0,56.0,65.0,71.0,65,52,68,61,55,51,68,69,61,63,43,48,48,65,56,68,70,60,76,65,72,67,30,59,61,68,68,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1847,190572,28,179,75,0,4,3,66.0,47.0,62.0,62.0,63.0,72.0,68,36,62,61,37,62,72,70,57,60,65,67,67,60,70,69,74,74,70,43,74,62,58,57,63,58,60,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1848,192596,33,190,85,1,3,2,45.0,42.0,48.0,46.0,66.0,76.0,47,39,66,58,42,40,37,35,55,51,41,48,45,61,48,55,44,66,84,36,74,68,40,33,46,56,67,66,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1849,193688,32,187,80,1,3,2,46.0,50.0,51.0,51.0,65.0,72.0,45,40,70,58,29,43,46,53,57,56,45,47,55,65,56,74,82,61,78,57,68,65,29,42,50,67,65,65,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1850,194003,32,187,77,1,2,2,55.0,39.0,52.0,52.0,64.0,81.0,40,36,64,58,27,47,38,29,62,55,60,50,61,60,61,62,80,71,91,29,71,65,42,53,27,53,64,65,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1851,194785,29,188,76,1,3,2,44.0,34.0,53.0,59.0,65.0,76.0,61,34,67,56,19,57,30,29,53,58,51,39,72,61,61,32,68,70,80,41,75,63,26,50,30,52,64,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1852,198135,31,189,75,1,3,2,66.0,50.0,55.0,57.0,63.0,80.0,36,43,62,63,39,58,33,60,66,57,69,63,61,57,41,67,76,70,90,55,70,65,32,57,44,62,62,62,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66
1853,198178,31,187,74,1,3,2,63.0,35.0,55.0,59.0,66.0,71.0,48,28,58,65,33,55,44,22,60,62,60,65,65,55,64,46,80,68,72,32,70,62,38,53,56,66,67,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1854,199440,30,184,80,0,3,2,53.0,23.0,44.0,54.0,67.0,75.0,54,18,64,53,10,50,13,21,40,54,55,52,59,57,64,28,71,70,80,29,69,65,47,37,17,69,68,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1855,200200,29,182,73,1,4,2,55.0,30.0,49.0,51.0,68.0,68.0,33,22,64,60,24,41,32,47,63,53,62,50,67,61,68,42,70,68,66,34,73,65,29,39,52,62,70,70,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1856,200697,29,196,93,0,2,2,51.0,28.0,43.0,46.0,66.0,76.0,38,18,70,54,35,41,22,40,46,54,50,52,32,63,33,37,73,69,85,39,61,65,21,31,32,60,66,65,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1857,201522,30,186,88,1,4,2,84.0,50.0,59.0,60.0,64.0,76.0,45,45,63,66,43,60,50,46,65,59,84,84,56,65,62,63,80,70,82,46,65,63,49,60,59,64,64,65,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66
1858,202102,34,183,70,0,2,3,70.0,57.0,65.0,69.0,66.0,71.0,65,56,67,66,55,71,69,63,66,68,70,70,66,67,68,59,78,80,67,57,66,65,64,64,52,66,67,65,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1859,202413,30,181,73,1,3,3,52.0,59.0,64.0,64.0,65.0,72.0,59,58,63,67,38,63,54,56,64,66,48,55,63,61,63,68,70,77,70,59,73,64,59,66,49,66,64,68,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1860,204210,32,193,88,1,2,2,38.0,45.0,51.0,55.0,66.0,65.0,43,34,71,60,38,54,34,33,58,56,42,34,54,66,47,55,72,33,84,60,55,64,44,48,46,63,65,68,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1861,204397,28,189,81,0,2,2,64.0,34.0,52.0,53.0,65.0,73.0,51,32,68,63,29,52,35,29,60,58,66,63,42,57,59,42,74,64,80,32,67,63,22,39,45,52,61,68,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1862,204499,26,196,82,1,3,2,37.0,33.0,42.0,40.0,64.0,78.0,28,26,66,54,33,31,38,36,44,53,42,32,30,59,30,49,64,55,89,31,81,62,27,34,42,51,66,64,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
1863,204787,28,180,72,0,2,2,54.0,47.0,59.0,62.0,64.0,80.0,57,42,64,62,42,58,60,59,61,62,61,49,72,60,77,54,87,88,79,48,73,64,45,54,60,72,66,64,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1864,204826,30,197,79,1,3,2,42.0,38.0,46.0,42.0,64.0,76.0,35,22,69,58,30,35,36,59,41,51,40,43,33,60,30,58,84,62,83,50,75,67,25,40,68,64,64,63,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1865,205225,30,182,75,1,3,2,57.0,40.0,53.0,53.0,66.0,70.0,54,37,68,65,22,45,36,33,58,60,62,53,55,65,67,55,75,61,75,33,65,66,39,35,51,60,64,68,60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1866,205278,29,183,72,1,3,2,78.0,48.0,52.0,59.0,61.0,74.0,57,52,66,62,27,59,23,29,50,58,79,77,59,62,62,48,76,84,72,43,65,57,58,46,37,50,60,65,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1867,205300,30,190,85,1,3,2,50.0,44.0,57.0,51.0,64.0,77.0,51,40,69,63,37,43,41,55,54,55,50,50,53,64,73,51,75,73,81,49,71,64,46,58,46,67,61,67,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1868,205596,27,179,65,0,3,2,66.0,50.0,56.0,64.0,65.0,67.0,64,46,57,54,41,64,67,50,49,65,63,68,61,60,66,63,70,72,63,45,68,65,58,57,47,56,67,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1869,207627,32,183,80,1,2,2,47.0,26.0,46.0,40.0,66.0,74.0,26,23,68,61,30,26,22,28,55,50,45,49,48,62,52,34,71,65,80,23,69,62,22,41,39,65,66,68,62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1870,207660,27,186,85,1,3,2,65.0,55.0,62.0,61.0,62.0,77.0,54,49,54,69,48,56,50,60,67,65,66,64,70,66,62,65,75,73,79,61,75,64,50,58,57,56,59,66,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1871,208102,28,190,88,1,2,2,50.0,32.0,45.0,45.0,64.0,78.0,34,25,68,59,27,40,30,25,52,48,47,52,44,63,47,51,80,63,84,31,81,64,25,35,37,60,65,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
1872,208188,28,193,82,0,3,2,51.0,31.0,50.0,51.0,65.0,81.0,45,28,67,54,19,50,48,38,51,55,48,54,45,62,44,46,68,83,87,18,68,65,44,51,40,53,65,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1873,208549,31,189,79,1,4,2,60.0,58.0,57.0,59.0,62.0,79.0,48,50,71,64,51,58,44,48,62,65,50,68,37,66,58,71,78,80,80,64,73,62,59,56,57,61,63,62,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
1874,208752,27,195,76,1,2,2,51.0,34.0,45.0,44.0,66.0,78.0,33,30,65,54,32,40,33,41,50,53,53,49,33,58,34,49,82,69,89,24,60,65,34,39,45,52,66,67,65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
1875,209210,27,191,88,0,3,2,50.0,33.0,43.0,41.0,66.0,77.0,30,30,63,57,20,31,22,23,50,46,48,52,45,56,67,51,90,67,87,26,63,68,35,37,34,58,62,68,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
