,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rf
884,199774,33,177,68,1,2,3,72,61,63,66,32,59,58,60,46,65,57,64,64,62,58,66,75,70,72,65,76,61,82,66,59,59,43,36,70,68,63,62,34,26,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
885,202259,28,186,80,1,3,2,58,29,50,53,65,71,54,21,61,56,28,49,38,24,53,51,63,53,63,62,59,53,80,65,78,25,58,65,41,43,19,59,67,66,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,48
886,203043,30,181,79,1,2,3,89,59,56,65,31,65,61,60,48,59,56,63,57,38,49,64,88,90,83,55,67,65,66,72,72,56,40,45,58,57,48,61,28,22,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65
887,203095,29,183,67,1,3,2,74,51,57,61,60,71,60,52,56,61,55,59,53,35,56,60,72,75,71,60,61,56,68,77,74,44,59,58,50,56,44,60,59,62,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59
888,203292,28,180,75,1,3,2,66,43,58,59,60,69,60,48,53,62,19,54,40,35,60,58,67,66,78,56,73,45,63,86,69,31,49,59,53,59,46,61,61,62,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,57
889,203331,28,178,72,1,3,3,84,51,58,66,34,53,63,52,46,59,47,64,53,43,55,62,85,83,83,59,90,52,70,66,46,47,51,24,61,60,49,50,37,40,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
890,203569,31,176,75,1,3,2,77,60,59,64,36,63,54,62,42,62,63,63,61,52,56,64,75,79,70,61,68,60,54,72,71,56,35,38,63,60,55,59,30,34,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
891,204992,29,176,69,1,3,3,76,64,58,69,30,65,60,64,56,62,55,69,50,56,52,68,77,76,76,63,74,68,78,65,64,63,66,26,65,57,57,63,31,30,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
892,205939,27,179,69,1,4,2,74,54,64,63,59,69,61,51,40,64,51,65,64,67,68,55,74,74,78,65,74,62,58,79,63,53,74,60,63,65,53,54,62,62,60,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,63
893,208739,29,175,70,1,3,3,77,63,65,68,54,66,66,62,44,66,60,67,66,59,63,67,78,76,76,62,81,67,70,80,57,64,68,59,66,65,60,62,48,60,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
894,209253,32,178,74,1,3,3,76,56,57,62,59,67,62,56,53,58,52,62,44,56,55,59,75,76,73,61,62,60,58,80,65,52,59,59,56,57,56,55,60,61,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
895,209475,27,181,83,1,3,3,79,55,59,64,51,70,56,52,50,62,47,65,55,41,60,62,79,79,73,61,46,63,62,76,66,59,72,60,61,62,40,65,46,51,50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
896,210792,30,176,71,1,4,3,85,65,56,66,21,62,59,63,55,56,52,66,63,59,52,65,84,85,77,58,69,75,78,62,69,68,39,24,65,54,52,58,18,13,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
897,211935,30,180,72,1,4,3,85,62,57,64,27,66,66,66,61,57,67,64,64,62,45,63,84,86,72,59,64,61,80,78,71,51,34,20,65,55,65,50,31,19,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
898,215540,28,187,82,1,4,3,80,61,60,64,59,65,64,64,65,65,48,63,57,29,64,65,78,82,66,61,61,64,70,64,71,57,50,57,60,54,57,61,58,58,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65
899,215684,30,171,75,1,4,3,78,59,56,68,54,72,60,58,48,59,53,66,60,56,55,66,75,81,85,65,83,61,76,82,70,60,64,50,62,47,63,57,54,56,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
900,216493,27,187,79,1,3,2,63,35,48,54,65,71,50,31,58,56,38,49,35,31,39,59,61,65,53,65,59,39,72,75,72,35,65,65,34,46,46,55,64,66,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50
901,217088,39,185,80,1,3,2,55,71,52,61,23,55,43,73,65,57,65,64,67,75,49,59,46,62,55,55,56,70,70,42,67,68,37,14,73,47,78,60,21,20,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59
902,217098,28,165,70,1,3,2,70,60,58,64,42,57,29,63,55,73,48,65,50,26,67,62,72,69,68,62,64,59,65,68,60,55,35,24,58,65,61,54,49,45,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
903,218738,30,187,74,1,4,4,81,63,60,65,41,60,53,61,55,64,54,62,65,60,56,65,80,82,74,67,67,68,66,66,61,64,50,49,66,62,61,65,45,29,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65
904,219948,25,178,63,0,3,3,71,66,55,65,37,64,41,66,65,63,59,63,66,35,47,65,70,72,69,61,72,68,60,70,62,64,60,45,66,61,68,68,21,40,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
905,220184,25,171,61,1,3,3,73,64,59,66,23,57,62,64,33,62,67,65,52,31,58,66,73,73,74,59,69,70,68,64,53,56,53,30,64,58,59,67,14,24,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
906,220997,26,177,72,1,3,3,80,62,56,67,22,62,58,62,59,60,57,66,59,35,46,64,78,82,85,60,76,67,58,66,65,58,48,14,64,59,57,52,16,23,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
907,223907,26,185,80,1,2,3,81,52,56,61,55,74,60,50,41,63,46,61,48,39,52,62,77,84,70,60,61,68,69,85,75,46,59,56,56,48,38,45,60,53,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61
908,224420,29,179,68,0,3,3,79,57,62,66,50,64,66,54,58,64,58,67,68,48,59,64,78,79,73,58,70,65,70,67,66,58,53,47,62,57,40,57,46,53,48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
909,224611,32,185,71,1,3,3,79,60,61,64,34,69,60,59,70,66,58,64,61,36,52,61,78,79,75,70,56,65,74,75,76,59,45,26,60,67,62,58,35,29,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,65
910,224624,27,182,69,1,3,3,74,35,57,61,63,61,56,31,57,61,23,60,46,37,62,58,75,73,73,59,62,43,59,68,58,33,59,62,61,56,42,58,64,65,63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,57
911,224770,25,175,66,0,3,3,84,65,55,68,27,56,57,68,55,57,58,66,56,29,50,64,85,84,91,62,84,66,65,68,54,61,43,27,62,57,57,62,22,24,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,66
912,224983,29,180,74,1,3,3,80,58,61,65,33,42,62,57,47,63,50,61,61,48,56,66,77,83,81,63,75,61,50,48,44,59,29,21,61,64,61,61,41,30,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
913,225125,24,179,71,1,3,3,90,58,58,65,48,77,58,59,57,60,53,63,44,53,57,61,88,91,82,63,80,56,71,87,75,58,71,35,63,61,59,52,52,49,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
914,226781,28,191,82,1,3,3,73,59,56,65,37,76,54,59,64,64,45,67,33,29,46,65,72,74,65,58,55,64,67,65,88,53,63,28,71,66,59,55,30,40,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64
915,228751,23,178,68,1,3,3,77,58,62,71,50,63,49,60,49,70,52,72,52,30,65,70,79,76,76,60,85,60,72,76,55,51,64,49,61,68,63,61,51,52,44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
916,229073,25,174,68,1,3,2,77,50,59,64,61,63,63,45,55,62,33,64,39,35,59,62,78,76,73,62,66,59,73,65,61,56,62,61,60,60,49,56,62,61,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,62
917,229620,27,176,74,1,3,3,81,57,55,67,48,66,57,58,37,57,55,65,51,42,44,63,82,81,82,66,82,55,69,80,57,59,68,50,64,61,48,61,47,52,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65
918,230455,21,187,77,1,4,3,74,56,59,72,22,47,64,51,63,60,54,73,38,60,59,71,78,70,82,56,76,68,77,48,48,57,38,13,57,57,51,62,15,26,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65
919,231575,25,175,69,1,3,3,71,64,58,64,23,57,68,60,64,61,57,64,49,29,49,62,76,66,69,60,78,66,76,82,54,69,27,12,68,59,65,49,20,20,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65
920,232308,28,184,77,1,4,3,77,62,58,67,38,69,62,61,48,59,56,66,63,54,56,65,77,77,75,66,68,66,63,67,72,63,63,41,62,55,57,65,30,40,37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65
921,232519,21,176,68,0,3,3,86,58,59,66,28,57,63,60,30,58,46,65,67,65,50,64,85,86,84,53,74,62,39,66,62,52,36,19,60,61,51,61,32,30,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
922,232520,23,181,72,1,3,4,89,58,58,67,29,64,58,59,52,58,46,67,61,55,53,64,90,89,81,53,70,61,69,70,65,55,55,29,64,60,57,58,25,26,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
923,232966,35,183,77,1,3,3,51,66,60,66,24,74,58,67,60,64,62,66,60,50,48,63,56,47,73,69,57,70,86,83,76,59,54,22,72,67,64,70,23,17,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
924,233121,23,177,79,1,3,2,85,60,55,69,35,66,59,59,61,59,54,68,48,40,54,68,88,83,80,62,76,74,75,68,71,48,50,30,62,52,56,57,30,33,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
925,233735,24,181,75,0,3,3,80,62,55,68,22,66,56,63,50,61,62,66,45,35,48,68,77,83,72,67,73,66,71,74,67,59,51,24,64,58,53,64,20,16,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
926,234296,21,171,67,0,4,3,78,53,63,69,27,57,65,57,38,65,59,71,67,60,48,68,80,76,71,51,81,55,74,73,57,44,33,24,57,66,41,66,22,32,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
927,235949,24,168,65,1,3,2,82,47,58,71,26,45,56,50,31,65,47,70,50,42,50,68,85,79,89,58,84,47,66,57,34,40,50,25,61,60,43,54,33,20,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65
928,236174,29,182,75,1,3,3,68,59,62,66,28,58,60,60,55,71,53,65,50,52,43,72,69,67,63,55,62,55,53,60,69,59,29,22,58,70,68,52,29,24,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
929,236750,25,178,67,0,1,2,90,55,57,65,52,53,62,60,43,61,31,62,44,45,50,65,90,90,80,57,74,59,37,67,49,53,47,54,58,57,29,59,54,52,54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
930,236903,27,175,72,0,2,2,68,61,60,65,50,67,66,65,47,62,55,67,58,32,52,63,71,65,67,65,69,64,33,80,66,54,64,45,63,63,51,60,54,53,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
931,237592,26,180,79,1,3,3,70,47,59,61,59,69,67,42,56,64,47,60,57,41,56,62,72,69,66,59,64,58,71,68,72,43,62,61,56,48,54,53,58,60,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59
932,237913,26,180,75,1,3,2,68,20,63,56,62,69,72,12,58,64,15,53,56,53,65,59,66,69,58,60,63,31,71,60,74,19,68,63,57,57,20,52,61,64,63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,54
933,238235,21,174,72,1,3,3,67,57,63,68,58,63,59,58,49,66,53,67,60,55,64,66,65,69,80,61,81,57,79,73,59,57,54,64,63,65,54,64,56,59,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
934,238345,22,181,70,0,2,2,86,63,56,63,31,72,60,65,51,61,48,61,31,31,55,64,79,91,76,60,64,67,74,74,72,59,69,13,65,57,57,47,28,39,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
935,239892,20,173,65,0,3,3,80,63,59,68,29,39,54,64,53,65,53,67,69,45,50,68,81,79,75,63,84,63,63,47,36,61,30,30,62,59,67,58,32,22,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
936,239981,21,184,78,1,3,3,68,63,49,68,22,54,46,66,61,53,64,67,44,38,34,69,70,66,76,67,71,64,62,52,64,58,31,16,67,59,55,60,18,17,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
937,240941,20,179,66,1,3,3,80,65,54,69,27,53,59,66,59,58,60,70,51,40,49,69,79,81,80,47,76,67,60,57,58,63,34,19,64,51,59,55,24,28,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
938,241269,22,184,79,1,3,2,86,52,59,62,57,69,72,50,53,55,47,62,70,42,57,62,88,84,66,55,67,58,69,73,71,48,60,53,60,56,49,55,55,63,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
939,241540,24,178,73,1,2,3,85,55,60,66,49,67,64,58,49,62,51,63,60,48,58,67,88,82,78,58,74,58,66,76,65,48,60,51,58,58,49,57,48,47,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
940,242090,22,186,79,0,4,3,79,58,58,66,32,65,64,60,32,60,38,66,60,33,53,67,78,80,66,60,70,62,57,70,69,53,52,34,62,58,53,57,32,32,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65
941,242092,25,174,70,1,3,3,83,60,60,66,36,62,58,61,36,63,49,67,57,40,59,63,85,81,72,62,80,64,74,70,59,56,54,37,60,62,53,62,35,37,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
942,242612,21,171,68,1,3,3,88,57,51,70,27,53,60,62,40,47,58,68,55,33,36,70,92,84,90,52,86,54,90,78,42,52,40,31,55,62,51,52,38,15,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
943,242686,24,181,72,1,4,3,67,64,63,65,38,58,60,63,52,66,60,65,61,58,55,65,66,67,70,63,66,68,56,71,58,63,42,36,63,68,58,62,40,34,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
944,242841,20,175,63,0,3,3,92,60,52,71,28,39,59,64,44,51,50,72,45,31,40,68,92,92,92,48,75,61,53,44,37,49,34,19,59,61,67,63,29,29,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66
945,243254,22,180,74,1,2,3,85,48,58,64,54,60,64,42,41,60,38,65,52,51,55,62,78,91,79,53,63,56,60,84,51,52,54,50,65,54,40,48,60,55,53,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
946,243622,32,193,88,1,3,2,54,24,49,51,64,72,52,20,64,57,23,50,27,23,48,55,52,55,44,61,33,32,63,64,80,20,65,63,44,43,32,53,64,65,63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47
947,243702,20,184,71,1,3,3,80,33,50,64,60,57,59,31,46,59,27,67,49,28,32,61,79,80,69,64,61,37,60,64,57,29,46,62,50,44,37,48,60,64,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
948,243773,21,174,65,1,3,3,74,46,60,62,60,59,61,44,54,64,47,58,51,47,59,62,76,73,81,63,77,52,57,68,52,40,67,61,57,57,49,47,59,61,62,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
949,244655,25,175,67,1,3,3,78,58,59,67,35,42,60,60,47,61,51,69,55,48,52,66,78,78,76,60,63,63,46,60,36,54,33,30,60,64,46,54,32,39,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,65
950,245023,22,189,71,1,3,3,60,64,61,68,34,50,61,66,55,63,58,70,60,57,55,71,56,63,61,59,53,60,54,35,60,69,41,31,60,65,60,60,35,31,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65
951,245400,24,184,80,1,4,3,76,60,55,65,29,66,55,63,56,59,51,62,50,38,55,68,72,80,76,65,58,66,50,79,70,49,42,22,68,53,55,59,28,28,26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,64
952,245691,20,172,66,0,3,3,79,63,57,69,41,55,61,61,45,57,59,71,63,67,49,67,76,81,80,57,80,69,61,60,47,67,68,29,59,53,49,51,27,57,54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65
953,246231,20,170,60,1,3,3,82,56,60,67,45,43,59,58,50,63,48,65,55,46,61,66,84,81,84,55,82,56,43,59,34,53,45,31,60,62,52,62,41,51,57,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65
954,246763,19,183,72,1,3,2,70,36,59,64,62,61,63,31,53,65,40,64,56,60,51,63,70,70,66,60,63,42,71,55,62,38,64,63,43,51,43,69,62,65,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,57
955,246834,25,170,66,1,3,3,72,62,61,71,26,57,60,59,31,62,52,69,72,63,54,67,73,71,88,59,84,70,70,65,57,63,46,20,63,62,68,70,32,25,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
956,248351,21,173,65,1,2,3,88,60,53,67,28,57,59,64,39,55,55,65,56,40,46,64,89,88,86,57,84,63,70,65,56,49,46,26,65,52,49,51,28,25,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
957,248765,21,182,72,1,3,3,93,50,50,71,28,49,58,58,39,54,47,74,50,35,39,65,94,93,85,55,80,41,49,58,46,42,45,19,57,49,40,62,26,31,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
958,251189,22,178,77,1,4,3,81,54,61,68,33,67,60,59,37,67,43,71,61,38,65,68,78,83,73,52,70,51,76,62,75,48,49,28,56,55,48,52,29,38,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
959,251399,27,186,80,1,4,2,73,66,49,64,24,64,48,66,60,56,62,64,52,41,33,62,74,73,66,61,75,70,68,64,78,63,29,25,66,53,70,58,14,23,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62
960,251558,23,172,74,1,3,3,77,58,58,69,27,59,61,58,45,58,53,70,60,54,55,67,75,78,75,58,79,63,38,62,59,55,58,23,61,60,55,58,23,29,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
961,251762,22,183,70,1,3,2,73,66,58,66,30,43,65,65,49,61,51,70,50,44,55,67,75,72,58,57,60,80,47,54,42,57,33,27,65,54,67,58,22,31,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
962,251770,20,178,67,0,3,2,82,58,56,67,35,63,58,58,45,60,56,66,54,42,46,64,84,81,90,62,70,67,53,70,63,52,56,36,59,58,50,55,30,36,36,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,65
963,251880,18,185,70,1,3,3,86,54,59,64,29,53,61,59,33,63,44,64,57,38,52,63,85,86,78,61,62,55,52,73,43,44,52,20,59,62,42,49,32,31,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,65
964,253409,22,170,60,0,3,3,85,53,53,74,24,46,58,58,33,52,45,73,42,34,46,71,87,83,90,55,92,58,50,67,31,43,56,21,53,61,41,63,25,25,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
965,253902,20,170,66,0,3,2,73,61,64,68,50,64,61,59,55,66,62,68,65,62,65,65,70,75,72,66,72,67,52,68,68,60,53,49,61,63,65,70,45,53,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
966,254268,19,177,70,1,3,4,79,59,61,68,34,48,62,60,51,64,54,69,58,44,59,67,81,77,72,55,81,62,52,51,46,52,50,19,62,61,62,59,36,37,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
967,254444,27,172,70,1,3,3,76,57,58,67,58,72,60,59,43,58,41,73,42,47,54,55,77,75,81,60,74,54,48,89,77,62,46,65,66,65,46,54,67,51,50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
968,254626,28,177,64,1,2,2,71,60,62,63,17,47,70,59,54,70,43,61,34,31,49,65,72,71,62,72,82,61,64,59,39,64,50,10,62,63,60,45,16,10,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
969,254877,22,165,66,1,3,3,68,68,58,70,18,46,55,68,53,61,63,68,62,56,56,67,71,66,87,57,87,71,70,52,49,68,26,11,65,56,66,62,15,16,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65
970,255591,24,177,65,1,3,3,77,62,61,65,36,58,64,59,37,61,53,65,59,55,57,63,70,82,73,57,70,67,66,70,61,67,34,36,64,63,55,56,34,39,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
971,256545,25,183,70,1,3,2,67,60,63,62,58,66,65,57,57,63,53,61,59,60,61,64,63,71,66,61,63,65,60,78,63,62,58,60,63,65,62,60,57,58,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63
972,256731,23,187,90,0,3,2,66,64,59,63,19,59,53,66,63,65,63,67,61,44,53,63,68,65,58,62,54,64,70,54,70,60,33,12,65,63,68,54,16,14,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64
973,256883,21,174,61,1,2,3,81,56,58,71,33,52,56,54,39,59,63,72,62,45,52,67,83,80,83,60,73,64,50,53,52,50,51,28,60,63,57,64,39,29,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
974,257154,23,176,75,1,3,2,72,62,52,63,31,68,45,67,64,63,52,61,46,35,52,65,71,73,63,61,62,67,65,69,68,50,66,25,66,47,58,64,26,30,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62
975,257319,18,175,65,1,3,2,87,56,55,68,27,40,56,59,55,59,39,68,55,28,47,67,88,87,85,55,70,59,57,52,36,48,30,22,62,58,54,58,25,25,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
976,257621,23,178,68,1,3,2,72,49,59,62,57,58,64,55,42,62,35,58,61,31,58,60,76,69,81,62,72,43,56,82,45,46,59,58,54,58,36,56,58,60,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
977,258093,19,170,69,0,2,2,85,51,60,65,53,71,62,50,47,62,49,65,58,46,58,63,84,85,72,60,84,56,58,75,70,48,74,52,60,59,43,58,55,54,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64
978,258452,33,174,76,1,3,3,71,60,62,66,28,51,66,61,38,63,47,67,61,67,54,63,72,71,69,68,63,66,41,72,48,57,33,30,66,62,51,61,26,29,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
979,259570,19,168,61,1,3,4,79,62,57,70,30,43,67,66,41,56,55,73,53,46,51,69,78,80,78,46,66,61,43,61,35,60,41,26,54,56,50,58,28,29,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,65
980,259848,18,174,69,1,3,2,71,46,58,61,62,59,63,45,49,61,35,63,60,55,55,55,73,69,67,63,70,47,63,70,55,44,53,60,55,50,61,46,65,65,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59
981,262267,23,180,75,1,3,3,76,60,63,66,24,53,66,62,31,67,46,68,39,33,62,64,77,76,68,59,65,65,51,65,56,57,30,23,58,66,51,55,24,20,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,66
982,262333,20,175,72,0,2,2,67,66,55,71,22,60,50,66,58,60,60,76,68,47,42,70,69,65,66,57,71,70,59,67,60,64,51,12,60,62,70,63,18,20,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
983,263804,21,180,74,1,2,2,77,42,50,57,58,60,61,35,52,67,38,53,27,31,22,58,75,79,77,56,62,59,56,76,58,41,46,52,58,39,36,51,56,65,62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57
984,263808,26,179,72,1,3,2,67,63,65,68,36,52,67,68,54,71,55,74,51,43,68,67,66,68,57,48,68,72,51,57,53,48,44,32,61,58,56,62,31,39,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
985,264022,17,177,75,1,3,3,70,39,60,65,60,54,65,38,49,63,37,70,64,43,64,63,71,70,54,69,53,42,64,54,54,29,52,58,65,51,42,52,59,63,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
986,264639,23,175,73,1,2,3,81,60,56,68,28,59,55,64,48,61,55,72,47,40,45,66,79,82,65,55,73,65,47,68,68,50,28,25,60,62,58,60,20,30,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
987,165894,35,186,80,1,3,3,37,67,52,63,26,62,51,67,65,57,61,60,46,48,41,67,39,36,59,64,63,70,68,57,76,62,33,24,72,55,68,70,20,22,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59
988,166841,34,178,70,1,4,3,65,56,63,62,56,61,66,56,40,61,56,62,67,60,61,61,66,65,61,61,70,58,71,74,58,54,51,59,57,67,59,61,56,59,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
989,180593,34,185,79,1,3,3,78,62,54,65,47,72,57,63,62,56,54,64,41,49,50,68,74,81,75,54,51,65,86,82,73,64,52,39,63,53,38,59,64,35,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,64
