,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lm
1586,253522,22,170,60,1,2,2,79.0,47.0,61.0,60.0,28.0,60.0,58,56,39,64,32,58,35,42,60,55,80,78,77,67,70,47,57,84,52,30,53,29,64,70,35,65,25,29,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1587,253715,18,167,60,0,3,3,77.0,61.0,58.0,71.0,36.0,42.0,65,63,41,56,59,72,57,47,50,67,79,76,82,51,88,69,53,53,37,50,38,35,59,62,62,65,45,27,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1588,253858,33,176,70,0,2,3,73.0,40.0,55.0,57.0,61.0,59.0,61,37,59,58,39,47,38,37,44,65,76,70,75,66,68,46,51,72,60,41,42,64,46,61,38,49,66,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1589,253927,26,181,77,1,3,3,66.0,68.0,58.0,63.0,40.0,71.0,58,70,61,62,56,64,58,44,54,61,65,67,65,62,70,69,78,75,70,68,67,24,64,55,65,64,44,42,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1590,254204,19,180,70,0,3,2,71.0,38.0,59.0,54.0,59.0,64.0,65,43,48,62,45,38,34,33,51,66,73,70,77,65,77,34,77,74,62,30,55,62,43,65,27,52,61,59,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1591,254879,26,171,62,0,3,2,72.0,59.0,60.0,66.0,61.0,57.0,65,58,42,63,43,65,57,56,61,64,74,70,81,57,81,65,72,67,46,60,68,65,57,52,54,53,63,61,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1592,255015,19,168,61,1,3,3,75.0,61.0,59.0,70.0,37.0,43.0,57,62,45,64,57,70,59,38,56,67,77,74,79,62,84,65,43,53,37,58,45,38,63,59,58,63,34,39,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1593,255592,24,170,61,1,3,3,68.0,63.0,61.0,68.0,42.0,47.0,56,64,32,65,56,66,63,60,60,66,72,65,81,64,83,61,64,69,36,63,41,49,64,59,59,60,45,39,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1594,256326,18,176,69,1,3,3,79.0,65.0,54.0,69.0,28.0,52.0,57,67,54,57,52,68,61,40,39,66,75,82,81,63,72,68,65,62,51,61,40,22,70,61,52,66,28,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1595,257121,21,170,65,0,3,2,75.0,48.0,57.0,69.0,59.0,63.0,61,38,38,60,33,68,53,51,56,68,79,72,80,58,83,63,69,62,60,58,68,58,51,52,48,53,58,64,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1596,257185,22,183,75,0,3,2,73.0,40.0,53.0,64.0,60.0,64.0,60,35,45,56,34,65,44,37,53,62,71,74,71,62,73,48,58,73,60,41,65,57,50,46,43,53,62,64,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1597,257188,20,174,73,0,4,4,84.0,49.0,61.0,70.0,58.0,64.0,66,50,41,58,37,72,68,65,55,65,87,81,84,53,80,57,52,69,56,45,80,58,54,63,33,66,59,63,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1598,257470,19,180,70,1,3,3,81.0,60.0,58.0,68.0,29.0,51.0,61,60,58,60,55,68,65,61,47,66,81,81,81,61,72,64,43,58,51,60,42,27,65,59,50,62,23,29,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1599,258040,22,182,73,1,3,2,72.0,55.0,62.0,66.0,60.0,73.0,55,55,57,65,40,65,63,45,66,66,76,69,72,65,71,57,69,79,70,56,74,64,58,63,46,61,62,59,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1600,258286,24,175,67,1,3,3,82.0,54.0,57.0,66.0,27.0,46.0,57,65,45,58,42,67,40,35,55,63,82,82,70,60,76,51,55,60,47,36,26,24,61,65,45,63,22,29,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1601,258510,21,180,75,1,3,3,77.0,63.0,60.0,64.0,41.0,61.0,53,66,56,65,59,65,48,44,58,68,75,79,55,61,62,65,54,71,64,60,41,28,63,65,52,57,43,39,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1602,258536,19,180,74,0,3,3,83.0,61.0,61.0,62.0,54.0,74.0,67,57,59,62,59,60,68,67,56,62,84,82,71,60,74,76,75,76,74,61,70,59,59,56,43,61,52,51,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
1603,258819,19,170,67,1,3,3,77.0,59.0,62.0,69.0,35.0,47.0,64,57,39,64,50,69,54,47,60,68,79,76,77,46,84,65,56,50,43,60,50,30,60,65,58,62,42,30,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1604,258923,19,173,66,0,3,3,68.0,53.0,56.0,72.0,33.0,51.0,37,60,36,66,37,74,49,35,64,72,69,67,68,65,68,47,58,55,51,52,44,21,54,58,40,63,33,36,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1605,259584,18,179,79,0,3,2,65.0,49.0,62.0,64.0,64.0,63.0,69,43,65,68,53,66,64,50,58,68,61,69,52,66,57,69,56,68,61,40,65,62,64,51,35,55,64,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1606,259850,25,170,66,0,3,4,72.0,52.0,62.0,65.0,59.0,61.0,70,45,49,61,58,70,55,51,55,61,70,73,65,55,70,59,55,70,59,55,55,63,61,65,55,55,60,59,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1607,259881,27,180,77,0,3,2,69.0,35.0,50.0,65.0,62.0,60.0,62,33,64,60,33,70,32,32,43,61,70,68,66,57,58,38,71,67,62,34,45,58,51,35,40,61,57,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1608,259905,21,167,64,0,3,3,67.0,61.0,59.0,66.0,49.0,57.0,55,70,39,65,40,67,33,38,57,66,66,67,60,60,70,46,55,68,57,61,45,56,64,65,48,64,39,58,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1609,260282,23,170,65,0,2,2,77.0,64.0,62.0,65.0,58.0,72.0,62,65,62,67,61,64,62,61,57,60,82,73,76,62,80,67,74,81,68,62,69,56,62,58,64,60,59,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1610,260622,25,186,74,1,3,2,82.0,63.0,52.0,64.0,43.0,66.0,57,65,69,62,49,63,25,29,43,62,80,83,84,51,57,71,68,70,70,57,50,25,62,47,56,55,33,54,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
1611,261172,22,178,75,1,3,2,67.0,58.0,63.0,64.0,60.0,64.0,56,59,48,70,35,63,46,47,66,65,68,67,68,64,73,63,68,71,59,58,65,60,64,62,53,58,63,62,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1612,262165,25,179,72,1,3,2,73.0,62.0,62.0,66.0,31.0,56.0,60,61,38,64,59,68,57,44,61,63,71,74,68,59,71,67,64,65,52,64,54,23,64,68,49,62,33,32,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
1613,262348,30,179,76,1,3,2,78.0,60.0,59.0,63.0,48.0,66.0,62,61,63,60,55,61,48,50,54,64,79,77,71,52,67,68,71,77,61,52,64,46,71,62,51,58,42,51,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1614,262584,21,181,76,0,3,2,75.0,54.0,58.0,67.0,48.0,52.0,72,51,49,58,48,69,54,51,54,67,79,72,68,62,66,60,48,70,47,54,45,48,60,48,55,45,44,50,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1615,263633,22,171,60,1,2,3,76.0,64.0,58.0,68.0,28.0,43.0,64,68,47,65,63,72,59,47,45,65,75,77,64,56,86,70,47,73,34,54,28,19,54,54,59,57,26,29,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
1616,264457,25,170,67,1,4,4,78.0,51.0,58.0,68.0,24.0,45.0,64,59,31,60,43,71,40,37,63,64,79,77,78,57,81,46,43,60,42,37,32,18,58,56,46,49,28,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
1617,146188,38,176,70,1,4,4,71.0,62.0,62.0,67.0,50.0,58.0,57,59,46,63,55,68,58,61,60,66,72,70,71,66,72,65,69,62,59,68,49,60,67,66,62,52,37,62,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1618,155266,35,176,62,1,2,3,69.0,61.0,61.0,69.0,57.0,51.0,64,55,62,63,63,66,58,61,55,67,68,70,91,68,80,73,72,67,37,66,60,56,63,58,44,61,56,56,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1619,177515,33,182,78,1,4,3,74.0,58.0,60.0,68.0,22.0,62.0,64,54,32,61,53,69,69,60,55,65,74,74,77,59,75,71,67,68,66,56,45,15,53,58,60,62,33,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1620,182160,32,178,70,1,3,3,85.0,60.0,57.0,63.0,55.0,67.0,61,59,54,58,58,62,47,56,49,59,86,84,74,58,80,65,43,74,67,58,63,51,61,62,56,55,57,57,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1621,185256,32,189,78,1,3,2,71.0,55.0,57.0,60.0,58.0,73.0,60,58,54,58,47,58,55,32,57,59,70,72,65,64,73,53,65,73,76,50,65,60,63,58,56,56,59,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
1622,186331,32,174,64,0,3,4,82.0,61.0,64.0,68.0,41.0,49.0,62,59,61,66,54,64,63,66,63,65,82,82,91,57,85,64,84,68,34,64,54,50,60,62,61,66,33,39,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1623,190995,29,185,79,1,3,3,77.0,58.0,59.0,64.0,43.0,59.0,60,59,40,64,54,63,54,58,62,64,76,77,76,62,72,60,55,71,69,56,20,36,58,50,57,49,44,47,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
1624,191657,32,180,73,0,3,4,70.0,63.0,59.0,66.0,42.0,63.0,60,63,63,59,68,65,56,54,60,63,69,70,82,63,65,65,63,72,65,62,45,53,64,58,62,63,41,32,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1625,191673,35,176,70,1,3,3,44.0,64.0,68.0,65.0,61.0,55.0,67,60,50,67,62,63,68,68,66,66,41,46,62,68,71,71,64,35,61,66,61,65,66,71,54,65,68,57,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1626,194248,39,173,72,1,3,3,32.0,59.0,67.0,65.0,47.0,60.0,66,59,46,68,45,66,62,69,64,66,32,32,62,64,71,59,30,60,64,64,55,42,65,68,49,58,47,51,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1627,196871,35,163,58,0,4,3,61.0,56.0,63.0,68.0,26.0,45.0,61,57,30,64,55,67,66,68,61,73,60,62,64,53,75,59,59,65,32,50,49,13,61,64,58,58,48,12,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1628,200196,30,178,81,1,3,2,80.0,62.0,57.0,68.0,36.0,59.0,62,58,52,55,55,69,59,60,61,63,77,83,85,60,79,68,58,68,61,63,45,34,61,50,71,45,44,27,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1629,202292,30,174,66,1,5,2,76.0,51.0,61.0,65.0,60.0,68.0,59,44,56,63,56,63,61,58,62,63,75,77,75,59,78,55,82,77,63,57,64,60,64,57,57,62,62,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1630,204420,28,182,77,0,2,3,71.0,48.0,59.0,61.0,59.0,71.0,61,39,61,62,32,60,46,59,59,60,72,71,68,64,63,73,48,81,68,48,70,60,50,56,52,50,56,61,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1631,204492,29,185,77,1,3,3,69.0,63.0,58.0,64.0,32.0,71.0,59,63,60,59,62,63,63,58,57,65,69,69,68,65,67,66,72,83,72,62,54,32,63,56,51,64,30,29,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
1632,204644,28,183,73,1,3,3,82.0,57.0,59.0,64.0,41.0,56.0,56,57,41,62,49,62,61,57,52,61,78,86,79,63,69,63,63,61,58,51,44,44,63,63,58,60,57,33,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1633,206635,30,178,77,1,4,3,67.0,62.0,63.0,64.0,57.0,72.0,63,56,55,65,55,64,69,59,62,64,71,63,69,60,66,71,71,68,74,70,70,56,63,61,49,61,58,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1634,207836,30,178,69,0,3,2,70.0,59.0,62.0,64.0,54.0,63.0,52,60,56,67,49,66,47,64,63,57,55,82,75,57,80,62,80,75,58,57,54,65,67,67,57,54,57,44,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1635,207904,29,174,63,1,4,3,84.0,62.0,59.0,64.0,27.0,48.0,61,61,58,62,57,61,60,33,57,61,82,86,87,54,83,65,83,63,43,62,33,25,59,61,64,63,29,18,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1636,208589,28,181,76,0,3,2,66.0,64.0,63.0,65.0,54.0,66.0,55,60,56,66,71,62,65,62,62,66,67,66,74,65,71,70,72,76,66,67,54,58,60,65,54,62,52,56,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1637,208885,30,179,67,1,3,3,88.0,60.0,53.0,68.0,27.0,60.0,55,62,52,59,60,65,54,57,39,64,86,90,92,56,85,60,91,71,62,57,34,32,64,52,58,61,24,21,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1638,209369,27,183,65,1,3,3,76.0,64.0,54.0,68.0,23.0,61.0,61,68,48,55,54,69,48,53,50,67,75,76,71,65,62,59,53,69,61,62,53,28,67,51,54,66,19,19,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1639,211006,29,178,72,0,3,3,72.0,49.0,60.0,67.0,57.0,67.0,66,44,49,64,33,68,61,39,51,64,74,71,77,58,77,57,73,73,66,58,59,55,60,58,31,53,57,59,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1640,212574,27,175,73,1,5,4,82.0,60.0,59.0,64.0,38.0,46.0,59,61,47,62,56,59,58,60,56,65,81,82,85,54,83,62,51,56,43,54,41,26,60,58,62,58,35,42,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1641,212803,26,170,64,1,3,3,68.0,63.0,63.0,68.0,38.0,35.0,64,62,55,63,61,64,65,70,57,65,69,67,85,59,91,65,63,33,34,62,34,41,63,64,68,66,34,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1642,213969,26,190,69,0,3,3,79.0,57.0,62.0,63.0,46.0,62.0,68,54,45,62,52,64,68,54,56,62,76,81,66,54,68,66,62,64,68,54,45,46,60,60,56,58,45,48,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
1643,216183,28,170,68,1,3,2,83.0,60.0,56.0,69.0,56.0,59.0,59,62,43,59,48,70,62,47,46,63,86,81,89,62,86,64,70,79,51,57,53,54,58,58,48,51,57,60,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1644,216698,29,174,70,0,3,3,71.0,60.0,60.0,63.0,34.0,46.0,64,62,39,65,45,63,49,41,62,62,69,72,68,57,78,67,52,67,34,48,47,27,60,55,70,57,38,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1645,216836,29,178,69,1,4,3,66.0,57.0,68.0,63.0,55.0,61.0,64,51,53,70,43,59,70,66,69,66,71,62,73,58,71,71,65,66,64,54,47,55,65,70,65,64,57,54,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1646,218467,33,184,72,0,3,3,79.0,49.0,62.0,58.0,53.0,62.0,59,52,57,69,48,56,38,40,63,55,78,79,75,64,44,42,68,70,70,42,30,57,60,65,64,59,56,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1647,218863,28,194,86,1,3,2,69.0,62.0,59.0,60.0,37.0,77.0,61,61,70,61,58,61,45,31,58,64,64,73,52,60,44,67,59,77,84,62,64,24,65,64,59,65,39,37,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
1648,220422,29,172,64,1,4,3,83.0,59.0,55.0,64.0,44.0,55.0,55,62,47,60,63,63,35,33,56,63,85,81,80,60,69,60,75,69,43,53,62,48,61,55,51,55,34,49,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1649,220605,25,177,71,1,3,4,74.0,58.0,61.0,63.0,40.0,51.0,58,60,51,64,51,62,62,60,56,63,75,74,70,63,70,55,47,60,50,55,42,32,62,60,61,60,55,31,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1650,221477,29,186,77,1,4,3,75.0,56.0,58.0,63.0,42.0,73.0,57,56,61,58,51,64,54,58,55,59,77,73,72,64,59,59,62,80,73,50,69,51,62,61,61,57,24,46,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
1651,221961,27,170,65,0,3,2,77.0,38.0,57.0,62.0,56.0,51.0,65,45,48,63,29,59,26,27,54,60,78,76,86,58,83,28,83,73,39,29,46,54,61,57,37,45,55,59,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1652,223080,30,184,73,0,3,3,80.0,46.0,56.0,62.0,57.0,64.0,58,47,51,53,42,59,51,48,53,57,80,80,81,60,82,50,51,84,64,38,43,57,59,63,47,61,58,57,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1653,223151,23,182,74,1,3,4,85.0,62.0,58.0,67.0,42.0,58.0,54,63,58,63,64,67,57,45,58,67,85,85,78,52,65,63,62,56,63,59,46,23,62,58,52,63,43,45,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1654,223501,25,182,76,0,3,3,73.0,55.0,58.0,61.0,59.0,69.0,62,54,56,59,47,62,53,41,58,61,72,74,66,58,53,61,68,74,70,53,61,58,59,56,55,60,59,60,59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1655,224669,31,180,72,0,3,3,68.0,59.0,66.0,66.0,53.0,65.0,65,60,47,69,49,66,62,64,65,65,72,64,68,60,73,60,58,70,65,62,61,52,60,66,45,57,57,55,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1656,224798,26,175,63,1,4,4,81.0,64.0,57.0,67.0,39.0,45.0,55,60,38,57,65,66,66,60,53,63,83,79,86,58,79,71,81,69,34,65,34,48,58,59,63,62,50,24,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1657,225561,25,180,67,0,4,3,77.0,59.0,57.0,67.0,36.0,47.0,64,58,39,62,48,66,60,40,34,66,81,74,80,57,75,63,62,62,40,60,43,26,58,64,52,48,45,35,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1658,226540,26,178,73,1,4,3,75.0,55.0,57.0,69.0,33.0,56.0,57,55,34,60,51,70,63,50,53,66,77,73,83,56,75,54,57,52,61,58,48,23,62,57,48,65,36,35,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1659,226654,26,178,74,0,3,2,70.0,33.0,60.0,62.0,57.0,70.0,60,31,40,62,37,59,62,58,59,61,73,68,73,54,72,35,59,80,65,33,71,57,43,58,34,61,60,60,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61
1660,226714,29,178,73,1,4,3,84.0,58.0,55.0,64.0,21.0,53.0,61,61,52,61,49,64,45,34,39,63,83,84,76,58,66,53,62,53,57,59,41,13,57,60,55,55,19,20,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
